row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
76,correct,"He says something as if it is in ""quotation marks,"" in EVERY sentence. Who talks like that? Gets to be distracting.Also, he references ""study after study"" frequently, but I would love to hear him cite a study.My main gripe with him is his speaking habit of quoting one-third to one-half of each sentence. You'll know what I mean when you listen to him speak about ANYTHING. No other speaker does this.",neg,neg,0.4717,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6421 (SHAP contribution: 0.6019);
Base RoBERTa Pos = 0.037 (SHAP contribution: 0.1271);
Base RoBERTa Neu = 0.3209 (SHAP contribution: 0.0656);
Base SVM Pos = 0.2653 (SHAP contribution: 0.0464)","Base VADER Compound = 0.7469 (SHAP contribution: -0.1112);
Base NB Neu = 0.5779 (SHAP contribution: -0.101);
Base VADER Pos = 0.134 (SHAP contribution: -0.0107);
Base NB Neg = 0.2171 (SHAP contribution: -0.0092);
Base SVM Neu = 0.441 (SHAP contribution: -0.0067)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base VADER Compound."
77,correct,If i had known all it was was a patch glued to a crappy wallet id have just bought a patch and done it myself... At least i would have centered it...,neg,neg,0.5019,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.4979 (SHAP contribution: 0.2025);
Base VADER Compound = -0.5574 (SHAP contribution: 0.1767);
Base RoBERTa Pos = 0.0473 (SHAP contribution: 0.1152);
Base NB Neu = 0.2978 (SHAP contribution: 0.0303);
Base SVM Pos = 0.2951 (SHAP contribution: 0.023)","Base RoBERTa Neu = 0.4548 (SHAP contribution: -0.1099);
Base NB Pos = 0.2044 (SHAP contribution: -0.0048);
Base SVM Neg = 0.3521 (SHAP contribution: -0.0045);
Base VADER Neu = 0.878 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base NB Neu, Base SVM Pos. The main opposing signal was Base RoBERTa Neu."
78,correct,good price quality seems great,pos,pos,0.8476,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0131 (SHAP contribution: 0.8007);
Base RoBERTa Pos = 0.8713 (SHAP contribution: 0.5013);
Base SVM Pos = 0.3657 (SHAP contribution: 0.1537);
Base RoBERTa Neu = 0.1156 (SHAP contribution: 0.0908);
Base NB Pos = 0.4364 (SHAP contribution: 0.0657)",None,"The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base RoBERTa Neu, Base NB Pos. The main opposing signal was no strong opposing signal."
79,correct,"This is yet another book that was not written for the general public. While it does name various techniques, nowhere in it does it tell you how to do the techniques. In fact, the book says:""If you do not receive instructions from an enlightened teacher, you will not know how to set up the stove and erect the cauldron. You will not know how to build the foundation, how to gather the herbs, how to obtain the cinnibar, or how to pick the herbs at the right moment. You will not know what is the waterwheel, what is the right amount of fire, what is the union of ch'ien and k'un, what is the interaction of k'an and li, and what is the exchange of wood and metal."" [and it goes on like this for another two paragraphs]After you read the entire book, you still will not know any of the answers to these questions. This is not a tutorial or 'how to' book.",neu,neu,0.554,Base SVM Neu,RoBERTa,"Base SVM Neu = 0.4729 (SHAP contribution: 0.1474);
Base RoBERTa Neu = 0.4456 (SHAP contribution: 0.1438);
Base NB Neu = 0.5217 (SHAP contribution: 0.0301);
Base NB Neg = 0.2821 (SHAP contribution: 0.0279);
Base RoBERTa Neg = 0.5157 (SHAP contribution: 0.0234)","Base VADER Neu = 0.952 (SHAP contribution: -0.0453);
Base VADER Pos = 0.034 (SHAP contribution: -0.0249);
Base VADER Compound = 0.5106 (SHAP contribution: -0.0201);
Base VADER Neg = 0.014 (SHAP contribution: -0.0201)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base SVM Neu, Base RoBERTa Neu, Base NB Neu, Base NB Neg, Base RoBERTa Neg. The main opposing signal was Base VADER Neu."
80,correct,"The story is great, but the condition of the book was less than what I expected. All of the pages are brown and tear easily. The purchase that I selected was classified as ""new"". I was disappointed.",neg,neg,0.7186,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8702 (SHAP contribution: 0.5996);
Base RoBERTa Pos = 0.0088 (SHAP contribution: 0.3702);
Base RoBERTa Neu = 0.121 (SHAP contribution: 0.0664);
Base VADER Compound = 0.128 (SHAP contribution: 0.0496);
Base SVM Pos = 0.2027 (SHAP contribution: 0.0449)","Base NB Neu = 0.5781 (SHAP contribution: -0.0919);
Base VADER Pos = 0.138 (SHAP contribution: -0.0093);
Base NB Neg = 0.223 (SHAP contribution: -0.0075);
Base NB Pos = 0.1989 (SHAP contribution: -0.0048);
Base VADER Neu = 0.76 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base SVM Pos. The main opposing signal was Base NB Neu."
81,correct,Requires assembly. Don't let the picture fool you. It is supposed to come already assembled. Fake product. Don't buy!,neg,neg,0.8026,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8493 (SHAP contribution: 0.6081);
Base RoBERTa Pos = 0.0114 (SHAP contribution: 0.3773);
Base VADER Compound = -0.7424 (SHAP contribution: 0.1322);
Base RoBERTa Neu = 0.1393 (SHAP contribution: 0.073);
Base NB Neu = 0.2537 (SHAP contribution: 0.0491)",Base VADER Neu = 0.73 (SHAP contribution: -0.0033),"The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base VADER Neu."
82,correct,"Not as good as they seem, but acceptable.",neu,neu,0.5966,Base SVM Neu,RoBERTa,"Base SVM Neu = 0.4201 (SHAP contribution: 0.1536);
Base RoBERTa Neu = 0.6549 (SHAP contribution: 0.1384);
Base NB Neu = 0.5064 (SHAP contribution: 0.0673);
Base RoBERTa Pos = 0.1698 (SHAP contribution: 0.033);
Base RoBERTa Neg = 0.1753 (SHAP contribution: 0.0313)","Base VADER Compound = 0.3065 (SHAP contribution: -0.0222);
Base SVM Neg = 0.2977 (SHAP contribution: -0.0026)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base SVM Neu, Base RoBERTa Neu, Base NB Neu, Base RoBERTa Pos, Base RoBERTa Neg. The main opposing signal was Base VADER Compound."
83,correct,Bottoms made small,neg,neg,0.4177,Base VADER Compound,VADER,"Base VADER Compound = 0.0 (SHAP contribution: 0.1743);
Base RoBERTa Neg = 0.3063 (SHAP contribution: 0.0568);
Base VADER Neu = 1.0 (SHAP contribution: 0.03);
Base VADER Pos = 0.0 (SHAP contribution: 0.0279);
Base SVM Pos = 0.2994 (SHAP contribution: 0.0269)","Base RoBERTa Neu = 0.5981 (SHAP contribution: -0.0816);
Base NB Neg = 0.3392 (SHAP contribution: -0.0053);
Base NB Pos = 0.3334 (SHAP contribution: -0.0048);
Base SVM Neg = 0.3562 (SHAP contribution: -0.0045);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base RoBERTa Neg, Base VADER Neu, Base VADER Pos, Base SVM Pos. The main opposing signal was Base RoBERTa Neu."
84,correct,Very good!!!! very good I love it. it works as good as i expected. impressive. I will come back again,pos,pos,0.8218,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0048 (SHAP contribution: 0.7709);
Base RoBERTa Pos = 0.978 (SHAP contribution: 0.4736);
Base SVM Pos = 0.4471 (SHAP contribution: 0.1582);
Base RoBERTa Neu = 0.0172 (SHAP contribution: 0.0949);
Base NB Pos = 0.5998 (SHAP contribution: 0.0651)",Base SVM Neu = 0.4018 (SHAP contribution: -0.1009),"The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base SVM Neu."
87,correct,"I think I expected too much from this book and was therefore disappointed with it. It was an interesting account of Griffin's follies, but it wasn't as eerie as I had thought it would be. If you're into sci-fi you should read it, otherwise...well, it's up to you.",neu,neu,0.6002,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.3827 (SHAP contribution: 0.16);
Base SVM Neu = 0.4289 (SHAP contribution: 0.1489);
Base NB Neu = 0.4994 (SHAP contribution: 0.0605);
Base RoBERTa Pos = 0.0327 (SHAP contribution: 0.0286);
Base NB Pos = 0.1942 (SHAP contribution: 0.0267)",Base VADER Compound = 0.3538 (SHAP contribution: -0.0174),"The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base NB Neu, Base RoBERTa Pos, Base NB Pos. The main opposing signal was Base VADER Compound."
88,correct,Work for our PS4 but are fragile.,neg,neg,0.515,Base RoBERTa Neg,VADER,"Base RoBERTa Neg = 0.3863 (SHAP contribution: 0.2001);
Base VADER Compound = 0.0 (SHAP contribution: 0.1685);
Base RoBERTa Pos = 0.0733 (SHAP contribution: 0.0985);
Base SVM Pos = 0.326 (SHAP contribution: 0.054);
Base NB Neu = 0.2425 (SHAP contribution: 0.0523)","Base RoBERTa Neu = 0.5404 (SHAP contribution: -0.108);
Base NB Neg = 0.2337 (SHAP contribution: -0.0075);
Base NB Pos = 0.5239 (SHAP contribution: -0.0048);
Base SVM Neg = 0.3209 (SHAP contribution: -0.0045);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was VADER. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base SVM Pos, Base NB Neu. The main opposing signal was Base RoBERTa Neu."
89,correct,"Poor quality. Material is cheap, itchy, rough, and has a odor that didn't go away with washing.",neg,neg,0.7337,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9 (SHAP contribution: 0.5862);
Base RoBERTa Pos = 0.0088 (SHAP contribution: 0.3688);
Base VADER Compound = -0.6369 (SHAP contribution: 0.1404);
Base RoBERTa Neu = 0.0912 (SHAP contribution: 0.0648);
Base SVM Pos = 0.2699 (SHAP contribution: 0.0303)","Base NB Neu = 0.4712 (SHAP contribution: -0.0828);
Base NB Neg = 0.3223 (SHAP contribution: -0.0075);
Base NB Pos = 0.2065 (SHAP contribution: -0.0048);
Base VADER Neu = 0.729 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base NB Neu."
90,correct,"I bought this book wanting to learn how to make a journal. This book did not show the basics. It was a waste of money, the author seemed more interested in presenting cute ideas and making pretty pictures than teaching basics.",neg,neg,0.7789,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8304 (SHAP contribution: 0.6627);
Base RoBERTa Pos = 0.0175 (SHAP contribution: 0.3872);
Base RoBERTa Neu = 0.1521 (SHAP contribution: 0.0738);
Base NB Neu = 0.227 (SHAP contribution: 0.0652);
Base NB Pos = 0.1609 (SHAP contribution: 0.0402)","Base VADER Compound = 0.7501 (SHAP contribution: -0.1015);
Base VADER Pos = 0.2 (SHAP contribution: -0.0062);
Base VADER Neu = 0.739 (SHAP contribution: -0.0033);
Base VADER Neg = 0.061 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neu, Base NB Pos. The main opposing signal was Base VADER Compound."
91,correct,Keyboard won't charge anymore. It lasted maybe three months ...,neg,neg,0.4582,Base RoBERTa Neg,VADER,"Base RoBERTa Neg = 0.4376 (SHAP contribution: 0.1822);
Base VADER Compound = 0.0 (SHAP contribution: 0.1767);
Base RoBERTa Pos = 0.0532 (SHAP contribution: 0.0815);
Base SVM Pos = 0.2754 (SHAP contribution: 0.0354);
Base VADER Pos = 0.0 (SHAP contribution: 0.0272)","Base RoBERTa Neu = 0.5092 (SHAP contribution: -0.09);
Base NB Neu = 0.4836 (SHAP contribution: -0.068);
Base NB Neg = 0.3177 (SHAP contribution: -0.0092);
Base NB Pos = 0.1987 (SHAP contribution: -0.0048);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was VADER. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base SVM Pos, Base VADER Pos. The main opposing signal was Base RoBERTa Neu."
92,correct,I was loving this bag. It provides a place for everything so you can put everything in its place. it's deceptively roomy as well. The problem is a already have a hole in one of the compartments. bummer. It would be a five star review otherwise.,neu,neu,0.5247,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4484 (SHAP contribution: 0.1373);
Base NB Neu = 0.3561 (SHAP contribution: 0.092);
Base NB Pos = 0.207 (SHAP contribution: 0.0313);
Base RoBERTa Pos = 0.2356 (SHAP contribution: 0.0301);
Base VADER Neg = 0.11 (SHAP contribution: 0.0283)","Base SVM Neu = 0.3179 (SHAP contribution: -0.1153);
Base VADER Compound = 0.1779 (SHAP contribution: -0.0233)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base NB Neu, Base NB Pos, Base RoBERTa Pos, Base VADER Neg. The main opposing signal was Base SVM Neu."
93,correct,"It isn't chocolate like the one on the pic, i feel misled 👎",neg,neg,0.6122,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0226 (SHAP contribution: 0.2945);
Base RoBERTa Neg = 0.6077 (SHAP contribution: 0.2691);
Base VADER Compound = -0.2755 (SHAP contribution: 0.173);
Base SVM Pos = 0.3317 (SHAP contribution: 0.0486);
Base VADER Pos = 0.0 (SHAP contribution: 0.0224)","Base RoBERTa Neu = 0.3697 (SHAP contribution: -0.0835);
Base NB Neg = 0.3085 (SHAP contribution: -0.0075);
Base NB Pos = 0.3558 (SHAP contribution: -0.0048);
Base VADER Neu = 0.826 (SHAP contribution: -0.0033)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base SVM Pos, Base VADER Pos. The main opposing signal was Base RoBERTa Neu."
95,correct,They're ok. They fall out easily even though I ordered my correct size of 00 gauge. And the picture on here looks better then the gems in person just so you know.,neu,neu,0.5599,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4785 (SHAP contribution: 0.1633);
Base VADER Compound = 0.7579 (SHAP contribution: 0.1174);
Base NB Pos = 0.2015 (SHAP contribution: 0.0378);
Base RoBERTa Pos = 0.4414 (SHAP contribution: 0.0283);
Base RoBERTa Neg = 0.0801 (SHAP contribution: 0.0254)","Base SVM Neu = 0.3295 (SHAP contribution: -0.0768);
Base VADER Neg = 0.0 (SHAP contribution: -0.0274);
Base NB Neg = 0.2296 (SHAP contribution: -0.0064)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base NB Pos, Base RoBERTa Pos, Base RoBERTa Neg. The main opposing signal was Base SVM Neu."
96,correct,"Easy to use, serves its purpose well",pos,pos,0.8217,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0078 (SHAP contribution: 0.8058);
Base RoBERTa Pos = 0.8981 (SHAP contribution: 0.5024);
Base RoBERTa Neu = 0.0941 (SHAP contribution: 0.0872);
Base NB Pos = 0.5609 (SHAP contribution: 0.069);
Base NB Neg = 0.1872 (SHAP contribution: 0.0497)","Base SVM Pos = 0.3278 (SHAP contribution: -0.0812);
Base SVM Neg = 0.339 (SHAP contribution: -0.0013)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base NB Neg. The main opposing signal was Base SVM Pos."
97,correct,"chain isn't the best ""fake"" quality but the charm is cute and unique. I just put it on another one of my chains.",pos,pos,0.4823,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0407 (SHAP contribution: 0.5525);
Base NB Pos = 0.5477 (SHAP contribution: 0.0577);
Base NB Neg = 0.1929 (SHAP contribution: 0.0442);
Base VADER Compound = 0.7481 (SHAP contribution: 0.0131);
Base VADER Pos = 0.263 (SHAP contribution: 0.0106)","Base RoBERTa Neu = 0.4436 (SHAP contribution: -0.1508);
Base SVM Pos = 0.3256 (SHAP contribution: -0.0835);
Base RoBERTa Pos = 0.5157 (SHAP contribution: -0.0403);
Base VADER Neg = 0.076 (SHAP contribution: -0.0357);
Base SVM Neg = 0.3282 (SHAP contribution: -0.0018)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base NB Pos, Base NB Neg, Base VADER Compound, Base VADER Pos. The main opposing signal was Base RoBERTa Neu."
98,correct,"Jean Jules Jusserand (1855 - 1932) was a diplomat, and an author. He was the French ambassador to the United States from 1902 to 1925, and during that time he wrote and published ""With Americans of Past and Present Days"" (1916) which was the winner of the first Pulitzer Prize in History in 1917. The work was a look at the relations between the United States and France up to that point in time. Just a couple years later, in the midst of World War I, Jusserand published a new edition of his work re-titled ""Brothers In Arms"", with a new preface, and he replaced his address about Horace Howard Furness with a piece entitled ""On Lafayette's Birthday and the Anniversary of the Marne"".""With Americans of Past and Present Days"" was an unusual work in several ways. Instead of providing a standard complete history of the relationship between the two countries, it is a collection of four essays followed by a piece about speeches given when commemorating the two hundredth anniversary of the Birth of Franklin, and then two addresses, and ""Brothers In Arms"" replaces one speech with another, and in both cases the majority of the text deals with the period around the birth of the United States.The first, and longest, essay is titled ""Rochambeau and the French in America"", and covers the relationship between Rochambeau and Washington, as well as the attitudes of the French towards the Americans, and the English, and their motives for helping the United States achieve its independence. It also covers to some extent the biography of Rochambeau after the revolution was over.The second essay is titled ""Major L'Enfant and the Federal City"" and it covers the creation of Washington D.C. and the significant contribution of Major Pierre Charles L'Enfant. Interestingly enough, though not all of the Major's ideas were implemented initially and the Major was dismissed before the work was completed, he was vindicated when the Park Commission and the Senate committee issued reports on the city in 1902, they wrote ""The original plan of the city of Washington having stood the test of a century, has met universal approval. The departures from that plan are to be regretted, and wherever possible, remedied.""The third essay is titled ""Washington and the French"", and covers how Washington's perception of our French allies changed from some initial suspicion, to one of respect, and lasting friendships with the French officers who served under him. Washington never had a chance to visit France, but his record of correspondence is quite clear. One of the most interesting areas was where Washington wrote about the revolution in France:""The Revolution which has been effected in France is of so wonderful a nature that the mind can hardly realize the fact...but I fear, though it has gone triumphantly through the first paroxysm, it is not the last it has to encounter before matters are finally settled. In a word, the revolution is of too great a magnitude to be effected in so short a space, and with the loss of so little blood.""Washington was amazingly prescient in his statement, as indeed the initial relatively peaceful revolution would soon turn to a period of terror.The next essay is simply titled ""Abraham Lincoln"", and it covers the attitudes of the French towards the great man. Just as the French took the cause of liberty to heart during our revolution, they greatly admired Lincoln for his stance against slavery. Jusserand's discussion of the reaction of the French to Lincoln's death really puts into perspective how much they thought of him.Next is a short piece titled ""The Franklin Medal"" and it discusses the minting of a special commemorative medal on the second centennial of the birth of Benjamin Franklin as a gift to be given to France. The French, of course, were enamored with Franklin and Franklin likewise was a strong supporter of the French. With the earthquake destroying San Francisco at around the same time, the French in return minted a special medal depicting a city rising from the ruins which was given to the mayor in 1909.The first of the two addresses in the revised edition is about Lafayette's Birthday and the Anniversary of the Marne. This is my least favorite section of either the original or the updated edition of the book. Unlike the other sections of the book, this one is more negative, and is really more an attack on Germany than anything else. There is a great deal of talk about France's position as well, but the thoughts about the United States are few and far between. It is understandable that a speech given near the end of a long and bloody conflict could be full of bitterness and hatred of the enemy, but that is all the more reason to not include it here. The new edition was published after the war, but clearly Jusserand had not forgiven the Germans or he would not have included it here. Ultimately it doesn't really fit, though the speech it replaces was also the weakest section of the original edition.Given the period in which this book was written, it should come as no surprise that the final address is about war, or perhaps it would be more accurate to say that it is about peace. Though Jusserand touches on the great conflict of the day, the address is much more about what he sees as the world moving away from wars and towards peace. Obviously, one could point out many ways in which his perception was way off, but in fact the nature of war has indeed changed quite a bit.In the first essay in this book, Jusserand describes how the French forbid their navy to interfere with Captain Cook's exploration in the time of the Revolutionary War. Can one ever imagine an enemy in this day and age doing such a thing? Another point which is driven home in the essay on Rochambeau is how important it was to be perceived as treating one's prisoners well, and once again that no longer appears to be of primary importance. So while Jusserand may not have been correct in seeing war becoming less significant, his perception that its nature had changed would seem to have been proved out by the two World Wars, as well as the conflicts during the Cold War.Overall this is an interesting work of history. It lacks the objectivity that so many look for in a historical text, as Jusserand is very much promoting the strength of the relationship between the two countries. Significant events, such as the Louisiana Purchase are barely mentioned at all, and large gaps exist between what he covers. His choice of subjects for his essays and addresses vary quite a bit as well. The first three essays are very strong pieces, followed by the weaker essay on Lincoln and then the two weakest pieces of the book. I gave the original edition four stars, rounding up, but in this case I am going with three stars because I feel it was weakened by the decision to include the piece on Lafayette and the anniversary of the Marne.",neu,neu,0.5225,Base RoBERTa Neu,VADER,"Base RoBERTa Neu = 0.748 (SHAP contribution: 0.1609);
Base SVM Neu = 0.5228 (SHAP contribution: 0.1084);
Base VADER Compound = 0.9603 (SHAP contribution: 0.1072);
Base NB Pos = 0.1981 (SHAP contribution: 0.0398);
Base RoBERTa Pos = 0.2336 (SHAP contribution: 0.0256)","Base RoBERTa Neg = 0.0184 (SHAP contribution: -0.0541);
Base NB Neg = 0.2172 (SHAP contribution: -0.0253);
Base NB Neu = 0.5847 (SHAP contribution: -0.0106)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was VADER. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base VADER Compound, Base NB Pos, Base RoBERTa Pos. The main opposing signal was Base RoBERTa Neg."
99,correct,"These sit on your ears (they do not ""cup"" the ears) but are very comfortable. They are not very loud which concerns me.",neu,neu,0.4568,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.617 (SHAP contribution: 0.143);
Base VADER Compound = 0.7086 (SHAP contribution: 0.1025);
Base NB Pos = 0.2728 (SHAP contribution: 0.0411);
Base RoBERTa Pos = 0.1323 (SHAP contribution: 0.0227);
Base RoBERTa Neg = 0.2508 (SHAP contribution: 0.021)","Base NB Neu = 0.2481 (SHAP contribution: -0.1671);
Base SVM Neu = 0.2951 (SHAP contribution: -0.1125);
Base VADER Neg = 0.0 (SHAP contribution: -0.0257)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base NB Pos, Base RoBERTa Pos, Base RoBERTa Neg. The main opposing signal was Base NB Neu."
102,correct,"This book is one of the worst I have ever started to read (""started"" because I couldn't finish it). At first glance, the plot sounds interesting; but upon actually reading the text, it is lost in a miasma of cardboard characters and uninteresting subplots. The author goes on at great length about a wholly unbelievable technology (which allows one person to experience another's experiences), much to the detriment of the story. On top of this poor organization, the writing itself is amateurish -- not at all helped by being entirely in present tense, as if the author is hoping to distract the reader from the weak plot and characters. There have been very few books which I've started and been unwilling to finish, but this is one of them.",neg,neg,0.8065,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.894 (SHAP contribution: 0.6146);
Base RoBERTa Pos = 0.0077 (SHAP contribution: 0.375);
Base VADER Compound = -0.6364 (SHAP contribution: 0.1285);
Base RoBERTa Neu = 0.0982 (SHAP contribution: 0.073);
Base NB Neu = 0.2472 (SHAP contribution: 0.0524)",Base VADER Neu = 0.763 (SHAP contribution: -0.0033),"The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base VADER Neu."
103,correct,I read this book years ago. It had a great plot but it got a bit silly in parts. Read it if you don't have anything better on hand. It was okay.,neu,neu,0.4627,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.5301 (SHAP contribution: 0.1409);
Base VADER Compound = 0.7384 (SHAP contribution: 0.1051);
Base NB Pos = 0.2259 (SHAP contribution: 0.0391);
Base VADER Neg = 0.083 (SHAP contribution: 0.0227);
Base RoBERTa Pos = 0.2262 (SHAP contribution: 0.0227)","Base NB Neu = 0.2452 (SHAP contribution: -0.1664);
Base SVM Neu = 0.3264 (SHAP contribution: -0.1039)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base NB Pos, Base VADER Neg, Base RoBERTa Pos. The main opposing signal was Base NB Neu."
106,correct,These hats would have been much warmer with a inner liner of fleece. Otherwise these are good.,pos,pos,0.4268,Base RoBERTa Neg,Naive Bayes,"Base RoBERTa Neg = 0.0699 (SHAP contribution: 0.1313);
Base NB Pos = 0.4882 (SHAP contribution: 0.0533);
Base NB Neg = 0.2495 (SHAP contribution: 0.0227);
Base SVM Neu = 0.3066 (SHAP contribution: 0.0217);
Base VADER Pos = 0.267 (SHAP contribution: 0.0113)","Base RoBERTa Neu = 0.4371 (SHAP contribution: -0.1182);
Base SVM Pos = 0.3408 (SHAP contribution: -0.0691);
Base RoBERTa Pos = 0.493 (SHAP contribution: -0.0345);
Base NB Neu = 0.2623 (SHAP contribution: -0.0042);
Base SVM Neg = 0.3526 (SHAP contribution: -0.0019)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was Naive Bayes. The top supporting features were Base RoBERTa Neg, Base NB Pos, Base NB Neg, Base SVM Neu, Base VADER Pos. The main opposing signal was Base RoBERTa Neu."
