row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
107,wrong,L was way too small and XL way too big?,neu,neg,0.7736,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6451 (SHAP contribution: 0.6473);
Enhanced RoBERTa Pos = 0.0198 (SHAP contribution: 0.3618);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1583);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1253);
Enhanced SVM Pos = 0.1891 (SHAP contribution: 0.1044)","Enhanced NB Neu = 0.4017 (SHAP contribution: -0.0579);
Enhanced SVM Neu = 0.3762 (SHAP contribution: -0.0154)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced SVM Pos. The main opposing signal was Enhanced NB Neu."
109,wrong,"Have read a good third of the book so far. Story is usually fine and moves right along, is humorous at times even--which is o.k.; the thing that bugs this reader is the fact the author seems to slow things down now and then whenever he attempts to cram his political views down the reader's throat. I don't mind messages in small doses, but to stop your narrative and get on a soap box and start preaching is just plain stupid and bothersome and does not work. Rocky is a good word to describe this tale. On the other hand, I loved Cottonpickers. Your money, your choice.",neu,neg,0.6179,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7534 (SHAP contribution: 0.6684);
Enhanced RoBERTa Pos = 0.0198 (SHAP contribution: 0.3565);
Enhanced SVM Pos = 0.0878 (SHAP contribution: 0.1044);
Enhanced RoBERTa Neu = 0.2268 (SHAP contribution: 0.0844);
Enhanced SVM Neg = 0.4828 (SHAP contribution: 0.0596)","Enhanced VADER Pos = 0.149 (SHAP contribution: -0.1155);
Enhanced NB Neu = 0.4215 (SHAP contribution: -0.057);
Enhanced NB Neg = 0.4613 (SHAP contribution: -0.0407);
Enhanced SVM Neu = 0.4294 (SHAP contribution: -0.0046)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced RoBERTa Neu, Enhanced SVM Neg. The main opposing signal was Enhanced VADER Pos."
116,wrong,Unable to install with Windows 7,neu,neg,0.7762,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7681 (SHAP contribution: 0.6513);
Enhanced RoBERTa Pos = 0.0141 (SHAP contribution: 0.3513);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1673);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1253);
Enhanced RoBERTa Neu = 0.2178 (SHAP contribution: 0.0758)","Enhanced SVM Pos = 0.483 (SHAP contribution: -0.1478);
Enhanced SVM Neg = 0.2764 (SHAP contribution: -0.0498);
Enhanced NB Neu = 0.3546 (SHAP contribution: -0.01);
Enhanced NB Neg = 0.2995 (SHAP contribution: -0.0089)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu. The main opposing signal was Enhanced SVM Pos."
118,wrong,"We used this book in x-ray technology school and in preparation for the CT exam. The images are alright, although some of them are not the best quality. Also, by the time you get to the point of learning cross sectional anatomy you should have a deep knowledge of human anatomy, so I really don't see why the writer wasted so much useful space by writing about structure and physiology. I also didn't like the labeling, because instead of using numbers like most books do, they used abbreviations... kind of a give-away if you try to practice.",neu,neg,0.6348,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7823 (SHAP contribution: 0.6475);
Enhanced RoBERTa Pos = 0.011 (SHAP contribution: 0.3147);
Enhanced VADER Compound = -0.6183 (SHAP contribution: 0.1253);
Enhanced RoBERTa Neu = 0.2067 (SHAP contribution: 0.0844);
Enhanced NB Neu = 0.2399 (SHAP contribution: 0.0459)","Enhanced SVM Pos = 0.3161 (SHAP contribution: -0.1478);
Enhanced SVM Neg = 0.2429 (SHAP contribution: -0.0498);
Enhanced VADER Neu = 0.822 (SHAP contribution: -0.0333);
Enhanced NB Neg = 0.603 (SHAP contribution: -0.0258);
Enhanced VADER Pos = 0.065 (SHAP contribution: -0.0179)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced NB Neu. The main opposing signal was Enhanced SVM Pos."
119,wrong,This product looks very nice and I liked it until I put it on. I also notice some embedded images in the dress as well. I would show a picture but I could not put my arm in it.,neg,pos,0.5388,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0533 (SHAP contribution: 0.3655);
Enhanced RoBERTa Pos = 0.6241 (SHAP contribution: 0.276);
Enhanced SVM Neg = 0.1869 (SHAP contribution: 0.1305);
Enhanced SVM Pos = 0.5406 (SHAP contribution: 0.0875);
Enhanced SVM Neu = 0.2725 (SHAP contribution: 0.0552)","Enhanced RoBERTa Neu = 0.3226 (SHAP contribution: -0.2064);
Enhanced NB Pos = 0.2856 (SHAP contribution: -0.0319);
Enhanced VADER Neu = 0.842 (SHAP contribution: -0.0203);
Enhanced NB Neg = 0.2996 (SHAP contribution: -0.0166);
Enhanced VADER Pos = 0.158 (SHAP contribution: -0.004)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Neg, Enhanced SVM Pos, Enhanced SVM Neu. The main opposing signal was Enhanced RoBERTa Neu."
120,wrong,It broke butterfly came off,neg,neu,0.4784,Enhanced SVM Neu,RoBERTa,"Enhanced SVM Neu = 0.541 (SHAP contribution: 0.1215);
Enhanced NB Pos = 0.1993 (SHAP contribution: 0.1162);
Enhanced RoBERTa Neu = 0.5407 (SHAP contribution: 0.1138);
Enhanced VADER Neg = 0.412 (SHAP contribution: 0.0803);
Enhanced NB Neu = 0.3917 (SHAP contribution: 0.0773)","Enhanced VADER Compound = -0.4215 (SHAP contribution: -0.0823);
Enhanced VADER Neu = 0.588 (SHAP contribution: -0.0424);
Enhanced VADER Pos = 0.0 (SHAP contribution: -0.0408);
Enhanced NB Neg = 0.409 (SHAP contribution: -0.0076)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced SVM Neu, Enhanced NB Pos, Enhanced RoBERTa Neu, Enhanced VADER Neg, Enhanced NB Neu. The main opposing signal was Enhanced VADER Compound."
122,wrong,"These are very comfortable, but after a couple of washes, it's a bit looser.",pos,neu,0.5952,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5466 (SHAP contribution: 0.1526);
Enhanced SVM Neu = 0.412 (SHAP contribution: 0.1453);
Enhanced NB Neu = 0.4978 (SHAP contribution: 0.1153);
Enhanced RoBERTa Neg = 0.0702 (SHAP contribution: 0.1065);
Enhanced VADER Pos = 0.173 (SHAP contribution: 0.0763)","Enhanced NB Pos = 0.3073 (SHAP contribution: -0.1793);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0851);
Enhanced RoBERTa Pos = 0.3832 (SHAP contribution: -0.0109)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced NB Neu, Enhanced RoBERTa Neg, Enhanced VADER Pos. The main opposing signal was Enhanced NB Pos."
127,wrong,Nice head sett,pos,neu,0.5888,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3955 (SHAP contribution: 0.1883);
Enhanced SVM Neu = 0.3936 (SHAP contribution: 0.1713);
Enhanced NB Pos = 0.2234 (SHAP contribution: 0.1473);
Enhanced NB Neu = 0.4232 (SHAP contribution: 0.0966);
Enhanced RoBERTa Neg = 0.0725 (SHAP contribution: 0.0842)","Enhanced VADER Pos = 0.583 (SHAP contribution: -0.075);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0668);
Enhanced VADER Neu = 0.417 (SHAP contribution: -0.0461);
Enhanced NB Neg = 0.3534 (SHAP contribution: -0.0178);
Enhanced RoBERTa Pos = 0.532 (SHAP contribution: -0.0112)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neu, Enhanced RoBERTa Neg. The main opposing signal was Enhanced VADER Pos."
128,wrong,"Do not buy if you have a Mac with the latest MacOS, as it has issue with its current driver. I am still waiting for an update.",neu,neg,0.8241,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.785 (SHAP contribution: 0.6769);
Enhanced RoBERTa Pos = 0.013 (SHAP contribution: 0.3326);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1673);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1253);
Enhanced RoBERTa Neu = 0.202 (SHAP contribution: 0.0758)",Enhanced SVM Pos = 0.3557 (SHAP contribution: -0.1478),"The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu. The main opposing signal was Enhanced SVM Pos."
129,wrong,"1 star for the language learning, could have 4 or 5 for the communicational purpose. This might be a very good guide for a person wanting to go to Japan, it teaches lot's of communicational situations, but of he language itself it teaches almost nothing, almost no (!) grammar and only a part of the script. At this rithym you'll need until volume 20.",neg,pos,0.4375,Enhanced SVM Pos,RoBERTa,"Enhanced SVM Pos = 0.5091 (SHAP contribution: 0.0875);
Enhanced RoBERTa Neg = 0.0608 (SHAP contribution: 0.0851);
Enhanced NB Pos = 0.3521 (SHAP contribution: 0.0516);
Enhanced RoBERTa Pos = 0.4559 (SHAP contribution: 0.0496);
Enhanced SVM Neu = 0.261 (SHAP contribution: 0.0479)","Enhanced VADER Pos = 0.067 (SHAP contribution: -0.0573);
Enhanced SVM Neg = 0.2299 (SHAP contribution: -0.0466);
Enhanced NB Neg = 0.2592 (SHAP contribution: -0.0431);
Enhanced VADER Neu = 0.933 (SHAP contribution: -0.0203)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced SVM Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced SVM Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced RoBERTa Pos, Enhanced SVM Neu. The main opposing signal was Enhanced VADER Pos."
136,wrong,You need to find a really good station in order for it to work properly,neu,pos,0.7449,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0194 (SHAP contribution: 0.9397);
Enhanced RoBERTa Pos = 0.6999 (SHAP contribution: 0.276);
Enhanced SVM Pos = 0.435 (SHAP contribution: 0.0875);
Enhanced NB Neg = 0.3244 (SHAP contribution: 0.075);
Enhanced NB Pos = 0.4528 (SHAP contribution: 0.0516)","Enhanced RoBERTa Neu = 0.2806 (SHAP contribution: -0.2143);
Enhanced SVM Neg = 0.2963 (SHAP contribution: -0.0436);
Enhanced VADER Pos = 0.197 (SHAP contribution: -0.0165)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced NB Neg, Enhanced NB Pos. The main opposing signal was Enhanced RoBERTa Neu."
137,wrong,I bought this rig for my wife and a big reason I chose this one is it said it has wireless display and I wanted my wife to be able to get netflix on the TV. Well this is simply not true. IF you buy an HD cable you can have a cabled display but there is simply no way I've found to hook up wireless to the TV.,neu,neg,0.7192,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6834 (SHAP contribution: 0.625);
Enhanced VADER Pos = 0.023 (SHAP contribution: 0.1673);
Enhanced VADER Compound = -0.4881 (SHAP contribution: 0.1419);
Enhanced SVM Pos = 0.2988 (SHAP contribution: 0.1078);
Enhanced RoBERTa Pos = 0.0331 (SHAP contribution: 0.0997)","Enhanced VADER Neu = 0.892 (SHAP contribution: -0.0333);
Enhanced NB Neg = 0.4839 (SHAP contribution: -0.0258);
Enhanced SVM Neg = 0.3409 (SHAP contribution: -0.0179);
Enhanced SVM Neu = 0.3603 (SHAP contribution: -0.0142)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced SVM Pos, Enhanced RoBERTa Pos. The main opposing signal was Enhanced VADER Neu."
140,wrong,"I think that this book is really good, and I would recommend everyone to read it. I am really annoyed about the ending though, and I don't think he should have tried to avoid the happy ending by making up all of that stuff about can't live in different worlds and stupid stuff. Otherwise, I think it was a brilliant book to end a brilliant series.",pos,neu,0.6043,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4898 (SHAP contribution: 0.1522);
Enhanced NB Pos = 0.2403 (SHAP contribution: 0.1126);
Enhanced VADER Compound = 0.8876 (SHAP contribution: 0.1062);
Enhanced VADER Neg = 0.111 (SHAP contribution: 0.0803);
Enhanced RoBERTa Neg = 0.2495 (SHAP contribution: 0.0675)","Enhanced SVM Neu = 0.334 (SHAP contribution: -0.0428);
Enhanced VADER Neu = 0.654 (SHAP contribution: -0.0385);
Enhanced VADER Pos = 0.235 (SHAP contribution: -0.0201);
Enhanced NB Neg = 0.4298 (SHAP contribution: -0.0151);
Enhanced RoBERTa Pos = 0.2606 (SHAP contribution: -0.0125)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced NB Pos, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced RoBERTa Neg. The main opposing signal was Enhanced SVM Neu."
142,wrong,"Now Face to Face and it's predecessor Through a Glass Darkly have joined my collection of favorite historical fiction. Contrary to the other opinion that the political intrigue of the novel was hard to follow, I felt that, for the first time, I was truly able to understand this period of English upheaval. I was reading these novels for the ""fiction"" and not for the ""romance"" so I didn't notice if there was romance missing. I didn't feel there was anything missing, actually. The only thing missing is a third book! Ms. Koen, is it on it's way?",pos,neu,0.5697,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5742 (SHAP contribution: 0.1396);
Enhanced SVM Neu = 0.3672 (SHAP contribution: 0.0891);
Enhanced VADER Neg = 0.094 (SHAP contribution: 0.0861);
Enhanced RoBERTa Neg = 0.3146 (SHAP contribution: 0.0842);
Enhanced NB Pos = 0.2556 (SHAP contribution: 0.0691)","Enhanced SVM Pos = 0.223 (SHAP contribution: -0.0268);
Enhanced SVM Neg = 0.4098 (SHAP contribution: -0.0144);
Enhanced RoBERTa Pos = 0.1111 (SHAP contribution: -0.0125);
Enhanced NB Neg = 0.4017 (SHAP contribution: -0.012)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced VADER Neg, Enhanced RoBERTa Neg, Enhanced NB Pos. The main opposing signal was Enhanced SVM Pos."
143,wrong,"I haven't had these i a long time but at one time I owned two pairs. The surround sound quality was good and the worked as they were designed especially for the price. They were comfortable for extended wear as at the time I gamed for hours on most nights. The problem is construction and durability. Both pairs broke at the same spots at the second bend in the head band where the fold up. You can super glue and tape to repair the damage but it won't last long. There is too much stress on the head band in the way the ear pads press against the ear. Expect them to break, just a matter of time. I babied each of my two pairs but that didn't matter.",neu,neg,0.5201,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.585 (SHAP contribution: 0.4657);
Enhanced VADER Compound = -0.7932 (SHAP contribution: 0.1419);
Enhanced SVM Pos = 0.2459 (SHAP contribution: 0.12);
Enhanced RoBERTa Pos = 0.0393 (SHAP contribution: 0.0865);
Enhanced NB Neu = 0.3201 (SHAP contribution: 0.0694)","Enhanced RoBERTa Neu = 0.3757 (SHAP contribution: -0.0846);
Enhanced SVM Neg = 0.2902 (SHAP contribution: -0.0498);
Enhanced VADER Pos = 0.076 (SHAP contribution: -0.0179);
Enhanced VADER Neu = 0.813 (SHAP contribution: -0.0148);
Enhanced SVM Neu = 0.4639 (SHAP contribution: -0.0046)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced SVM Pos, Enhanced RoBERTa Pos, Enhanced NB Neu. The main opposing signal was Enhanced RoBERTa Neu."
146,wrong,This book appeared to be pieced together from all his other books. No innovation. I love Dirk Pitt novels and have read them all. This might be my last.,neu,pos,0.6993,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0273 (SHAP contribution: 0.8046);
Enhanced RoBERTa Pos = 0.7636 (SHAP contribution: 0.3257);
Enhanced SVM Pos = 0.4253 (SHAP contribution: 0.0875);
Enhanced VADER Compound = 0.6808 (SHAP contribution: 0.0656);
Enhanced SVM Neu = 0.2085 (SHAP contribution: 0.0483)","Enhanced RoBERTa Neu = 0.2091 (SHAP contribution: -0.1349);
Enhanced VADER Neg = 0.065 (SHAP contribution: -0.0454);
Enhanced NB Neg = 0.272 (SHAP contribution: -0.0431);
Enhanced SVM Neg = 0.3661 (SHAP contribution: -0.0207);
Enhanced VADER Pos = 0.2 (SHAP contribution: -0.0165)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced VADER Compound, Enhanced SVM Neu. The main opposing signal was Enhanced RoBERTa Neu."
148,wrong,"Public Reviews Written by YouReviewer Rank: 35 Page: 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11-20pixelThe Great and Secret Show: the First Book of Art by Clive BarkerEdition: Unknown BindingAvailability: This item is currently unavailable.Not Really For Me, 17 Jun 2007Clive Barker was born in 1952 and he is the best-selling author of a large number of books, including his first book for children, The Thief of Always. He is also an acclaimed artist, film producer, and director. For four years Mr, Barker has been working on a vast array of paintings to illuminate the text of The Books Of Abarat, over one hundred of which can be found within this first volume.Mr. Barker lives in California with his partner, the photographer David Armstrong, and their daughter, Nicole. They share their house with four dogs, five goldfish, a parrot and a large number of other pets of all shapes and sizes.This book is a fantasy novel and describes a race against time to try to find the secret of ""The Art"" - a state of being or consciousness which allows its owner to transcend their humanity and enter into a heightened spiritual state - between Fletcher and the evil-intentioned Jaffe.I had heard such good things about this author that I felt I really ought to get round to reading one of his books. I can understand the attraction of the book, but it was not really my kind of thing. That is not to say that someone interested in this type of book would not find it a page turner and I am certainly not going to start to criticise the book until I have read other offerings from the author. Suffice to say it just did not do it for me.",neu,pos,0.4646,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.6454 (SHAP contribution: 0.155);
Enhanced SVM Pos = 0.3828 (SHAP contribution: 0.0875);
Enhanced RoBERTa Neg = 0.0715 (SHAP contribution: 0.0858);
Enhanced VADER Compound = 0.8248 (SHAP contribution: 0.0562);
Enhanced SVM Neu = 0.2458 (SHAP contribution: 0.0429)","Enhanced NB Pos = 0.2327 (SHAP contribution: -0.0828);
Enhanced NB Neg = 0.5085 (SHAP contribution: -0.0521);
Enhanced VADER Pos = 0.066 (SHAP contribution: -0.0447);
Enhanced VADER Neu = 0.913 (SHAP contribution: -0.0203);
Enhanced SVM Neg = 0.3713 (SHAP contribution: -0.0177)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced SVM Neu. The main opposing signal was Enhanced NB Pos."
149,wrong,"In this collection, editors Joseph Corre and Serena Rees attempt to put together a brief history of erotica, particularly subversive erotica. The diversity and quality of the illustrations make this book a nice find. The idea of the text is quite interesting--a historical and social survey of erotica--but still leaves something to be desired. The text is a little too light and doesn't seem particularly well researched.",pos,neu,0.6048,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5959 (SHAP contribution: 0.1266);
Enhanced NB Neu = 0.4997 (SHAP contribution: 0.1153);
Enhanced VADER Neu = 0.868 (SHAP contribution: 0.1091);
Enhanced RoBERTa Neg = 0.2419 (SHAP contribution: 0.0724);
Enhanced SVM Neu = 0.3465 (SHAP contribution: 0.0545)","Enhanced NB Pos = 0.3256 (SHAP contribution: -0.1643);
Enhanced VADER Compound = 0.172 (SHAP contribution: -0.0283);
Enhanced RoBERTa Pos = 0.1621 (SHAP contribution: -0.0109);
Enhanced VADER Neg = 0.061 (SHAP contribution: -0.0046)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced NB Neu, Enhanced VADER Neu, Enhanced RoBERTa Neg, Enhanced SVM Neu. The main opposing signal was Enhanced NB Pos."
150,wrong,This was a gift. Quality seems ok. Not great but ok. The stencil seems faded.,pos,neu,0.5102,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3547 (SHAP contribution: 0.1808);
Enhanced SVM Neu = 0.5164 (SHAP contribution: 0.1309);
Enhanced NB Pos = 0.197 (SHAP contribution: 0.127);
Enhanced NB Neu = 0.407 (SHAP contribution: 0.1029);
Enhanced VADER Neg = 0.271 (SHAP contribution: 0.0803)","Enhanced VADER Compound = -0.0892 (SHAP contribution: -0.0693);
Enhanced VADER Neu = 0.428 (SHAP contribution: -0.0472);
Enhanced VADER Pos = 0.302 (SHAP contribution: -0.0218);
Enhanced NB Neg = 0.396 (SHAP contribution: -0.0178);
Enhanced SVM Pos = 0.2251 (SHAP contribution: -0.0126)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neu, Enhanced VADER Neg. The main opposing signal was Enhanced VADER Compound."
153,wrong,"I've known about this book for a while now, but I've never bothered paying attention to it given it's somewhat ridiculous price tag. Necessity forced me to forgo my earlier conclusions however, and I'm now angry at myself for not picking it up sooner. However much you think you know about Quartz, there's always more to learn, and this book is a whole lot easier to pick new tricks up from than Apple's scant free documentation. It's a bit dated when it comes to the XCode specific info, but unless you're a total newcomer you should be able to fill in the proverbial gaps there without much trouble.This is the second book on OS X programming that I have felt is truly worth owning; the first being Amit Singh's ""Mac OS X Internals."" This one's not as thick, nor is it hardbound, but there are lots of color plates. Good stuff.",pos,neu,0.5299,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3908 (SHAP contribution: 0.1963);
Enhanced RoBERTa Neg = 0.5452 (SHAP contribution: 0.1029);
Enhanced VADER Neg = 0.078 (SHAP contribution: 0.0751);
Enhanced VADER Pos = 0.123 (SHAP contribution: 0.0686);
Enhanced VADER Compound = 0.824 (SHAP contribution: 0.0497)","Enhanced NB Pos = 0.3064 (SHAP contribution: -0.106);
Enhanced NB Neg = 0.3561 (SHAP contribution: -0.0253);
Enhanced SVM Neu = 0.3315 (SHAP contribution: -0.0147);
Enhanced RoBERTa Pos = 0.064 (SHAP contribution: -0.0112);
Enhanced SVM Neg = 0.3825 (SHAP contribution: -0.003)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced RoBERTa Neg, Enhanced VADER Neg, Enhanced VADER Pos, Enhanced VADER Compound. The main opposing signal was Enhanced NB Pos."
156,wrong,"Reviewer: Chuck Spicer from Champaign, IL USA Brian distorts the Dune serious making unbelievable leaps and writing things that any Dune fan know just couldn't be or clash with Frank's vision. The characters are one dimensional and the story line is preposterous. It's as badly written as star trek books. This book might be entertaining to those looking for a fun read but anybody who holds Dune true and dear to their hearts will dislike this. This was obviously a tool to fatten his pockets. He should have listened to his father when he wrote ""YOu don't write for success."" Let Brian have his fun with the prequels but let us all hope he doesn't truely desicrate Dune by attempting Dune 7.",neu,neg,0.7313,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8311 (SHAP contribution: 0.7242);
Enhanced RoBERTa Pos = 0.0115 (SHAP contribution: 0.3899);
Enhanced SVM Pos = 0.2644 (SHAP contribution: 0.0922);
Enhanced RoBERTa Neu = 0.1573 (SHAP contribution: 0.0844);
Enhanced NB Neg = 0.4151 (SHAP contribution: 0.0399)","Enhanced VADER Pos = 0.181 (SHAP contribution: -0.1228);
Enhanced VADER Compound = 0.9403 (SHAP contribution: -0.1149);
Enhanced NB Neu = 0.4322 (SHAP contribution: -0.0579);
Enhanced VADER Neu = 0.758 (SHAP contribution: -0.0112)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced RoBERTa Neu, Enhanced NB Neg. The main opposing signal was Enhanced VADER Pos."
159,wrong,"Very thin, some raffles",neu,neg,0.4323,Enhanced VADER Compound,VADER,"Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1882);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1681);
Enhanced NB Neu = 0.2623 (SHAP contribution: 0.062);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0558);
Enhanced SVM Neg = 0.4233 (SHAP contribution: 0.0462)","Enhanced SVM Pos = 0.3325 (SHAP contribution: -0.1685);
Enhanced RoBERTa Neg = 0.2156 (SHAP contribution: -0.1671);
Enhanced RoBERTa Neu = 0.7048 (SHAP contribution: -0.0925)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Enhanced VADER Compound, Enhanced VADER Pos, Enhanced NB Neu, Enhanced VADER Neu, Enhanced SVM Neg. The main opposing signal was Enhanced SVM Pos."
