row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
145,wrong,great concept but such a pain to program and get songs onto the thing. I returned,neg,neu,0.4548,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4842 (SHAP contribution: 0.192);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1015);
Meta Has Contrast = 1.0 (SHAP contribution: 0.0141);
Enhanced SVM Pos = 0.1689 (SHAP contribution: 0.0115);
Enhanced RoBERTa Neg = 0.3858 (SHAP contribution: 0.009)","Enhanced SVM Neu = 0.3002 (SHAP contribution: -0.1069);
Enhanced NB Neu = 0.3207 (SHAP contribution: -0.0149);
Enhanced NB Pos = 0.3234 (SHAP contribution: -0.0107);
Enhanced VADER Compound = -0.4404 (SHAP contribution: -0.0102);
Enhanced VADER Neg = 0.234 (SHAP contribution: -0.0066)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Meta Has Contrast, Enhanced SVM Pos, Enhanced RoBERTa Neg. The main opposing signal was Enhanced SVM Neu."
146,wrong,This book appeared to be pieced together from all his other books. No innovation. I love Dirk Pitt novels and have read them all. This might be my last.,neu,pos,0.6666,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0273 (SHAP contribution: 0.7693);
Enhanced RoBERTa Pos = 0.7636 (SHAP contribution: 0.2155);
Enhanced SVM Pos = 0.4253 (SHAP contribution: 0.0696);
Enhanced VADER Compound = 0.6808 (SHAP contribution: 0.042);
Enhanced SVM Neu = 0.2085 (SHAP contribution: 0.0414)","Enhanced RoBERTa Neu = 0.2091 (SHAP contribution: -0.0971);
Enhanced VADER Neg = 0.065 (SHAP contribution: -0.0129);
Enhanced SVM Neg = 0.3661 (SHAP contribution: -0.0125);
Meta Negator Count = 1.0 (SHAP contribution: -0.0004)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced VADER Compound, Enhanced SVM Neu. The main opposing signal was Enhanced RoBERTa Neu."
149,wrong,"In this collection, editors Joseph Corre and Serena Rees attempt to put together a brief history of erotica, particularly subversive erotica. The diversity and quality of the illustrations make this book a nice find. The idea of the text is quite interesting--a historical and social survey of erotica--but still leaves something to be desired. The text is a little too light and doesn't seem particularly well researched.",pos,neu,0.5745,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.5959 (SHAP contribution: 0.2197);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1081);
Enhanced NB Neu = 0.4997 (SHAP contribution: 0.0451);
Enhanced VADER Neu = 0.868 (SHAP contribution: 0.045);
Enhanced SVM Neu = 0.3465 (SHAP contribution: 0.0381)","Enhanced NB Pos = 0.3256 (SHAP contribution: -0.0126);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced NB Neu, Enhanced VADER Neu, Enhanced SVM Neu. The main opposing signal was Enhanced NB Pos."
150,wrong,This was a gift. Quality seems ok. Not great but ok. The stencil seems faded.,pos,neg,0.4799,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6087 (SHAP contribution: 0.4846);
Enhanced VADER Compound = -0.0892 (SHAP contribution: 0.1568);
Enhanced RoBERTa Pos = 0.0366 (SHAP contribution: 0.1413);
Enhanced SVM Pos = 0.2251 (SHAP contribution: 0.0346);
Enhanced VADER Neg = 0.271 (SHAP contribution: 0.0065)","Enhanced RoBERTa Neu = 0.3547 (SHAP contribution: -0.0753);
Enhanced VADER Pos = 0.302 (SHAP contribution: -0.0721);
Enhanced SVM Neg = 0.2585 (SHAP contribution: -0.0203);
Enhanced NB Neu = 0.407 (SHAP contribution: -0.0166);
Enhanced VADER Neu = 0.428 (SHAP contribution: -0.0111)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced VADER Neg. The main opposing signal was Enhanced RoBERTa Neu."
153,wrong,"I've known about this book for a while now, but I've never bothered paying attention to it given it's somewhat ridiculous price tag. Necessity forced me to forgo my earlier conclusions however, and I'm now angry at myself for not picking it up sooner. However much you think you know about Quartz, there's always more to learn, and this book is a whole lot easier to pick new tricks up from than Apple's scant free documentation. It's a bit dated when it comes to the XCode specific info, but unless you're a total newcomer you should be able to fill in the proverbial gaps there without much trouble.This is the second book on OS X programming that I have felt is truly worth owning; the first being Amit Singh's ""Mac OS X Internals."" This one's not as thick, nor is it hardbound, but there are lots of color plates. Good stuff.",pos,neu,0.5986,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3908 (SHAP contribution: 0.2291);
Meta Contrast Count = 5.0 (SHAP contribution: 0.1439);
Enhanced VADER Neg = 0.078 (SHAP contribution: 0.0324);
Enhanced NB Neu = 0.3376 (SHAP contribution: 0.0305);
Enhanced VADER Compound = 0.824 (SHAP contribution: 0.0255)","Enhanced SVM Neu = 0.3315 (SHAP contribution: -0.0321);
Enhanced RoBERTa Pos = 0.064 (SHAP contribution: -0.0085);
Enhanced NB Neg = 0.3561 (SHAP contribution: -0.003);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced VADER Neg, Enhanced NB Neu, Enhanced VADER Compound. The main opposing signal was Enhanced SVM Neu."
156,wrong,"Reviewer: Chuck Spicer from Champaign, IL USA Brian distorts the Dune serious making unbelievable leaps and writing things that any Dune fan know just couldn't be or clash with Frank's vision. The characters are one dimensional and the story line is preposterous. It's as badly written as star trek books. This book might be entertaining to those looking for a fun read but anybody who holds Dune true and dear to their hearts will dislike this. This was obviously a tool to fatten his pockets. He should have listened to his father when he wrote ""YOu don't write for success."" Let Brian have his fun with the prequels but let us all hope he doesn't truely desicrate Dune by attempting Dune 7.",neu,neg,0.6942,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8311 (SHAP contribution: 0.5631);
Enhanced RoBERTa Pos = 0.0115 (SHAP contribution: 0.3364);
Enhanced RoBERTa Neu = 0.1573 (SHAP contribution: 0.0953);
Enhanced SVM Pos = 0.2644 (SHAP contribution: 0.0369);
Enhanced SVM Neg = 0.4003 (SHAP contribution: 0.0214)","Enhanced VADER Compound = 0.9403 (SHAP contribution: -0.1486);
Enhanced VADER Pos = 0.181 (SHAP contribution: -0.0639);
Enhanced NB Neu = 0.4322 (SHAP contribution: -0.0174);
Enhanced VADER Neu = 0.758 (SHAP contribution: -0.0102);
Enhanced VADER Neg = 0.061 (SHAP contribution: -0.002)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced SVM Pos, Enhanced SVM Neg. The main opposing signal was Enhanced VADER Compound."
159,wrong,"Very thin, some raffles",neu,neg,0.4263,Enhanced VADER Compound,VADER,"Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1792);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0958);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0634);
Enhanced RoBERTa Pos = 0.0796 (SHAP contribution: 0.0567);
Enhanced SVM Neg = 0.4233 (SHAP contribution: 0.0114)","Enhanced RoBERTa Neu = 0.7048 (SHAP contribution: -0.1433);
Enhanced RoBERTa Neg = 0.2156 (SHAP contribution: -0.0596);
Enhanced SVM Pos = 0.3325 (SHAP contribution: -0.0349);
Enhanced NB Neg = 0.247 (SHAP contribution: -0.0063);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0007)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Enhanced VADER Compound, Enhanced VADER Pos, Enhanced VADER Neu, Enhanced RoBERTa Pos, Enhanced SVM Neg. The main opposing signal was Enhanced RoBERTa Neu."
160,wrong,"Just don't know. ?? It worked at first. I read so many reviews and this appears to be the one I need for my ONE HDMI input Sony 26"" TV (2005) I wanted to run my Sony DVD player and Yamaha receiver to it and out to TV. I haven't tried it with the remote. I had family visiting and needed the set-up in BR. But it only worked initially. I'm going to read more of the reviews, when I have time. Some people are really good with solutions and advice. Thanks! I could give it ONE star....but withholding that for now.",neg,pos,0.5387,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0194 (SHAP contribution: 0.8361);
Enhanced RoBERTa Pos = 0.7555 (SHAP contribution: 0.1752);
Enhanced VADER Compound = 0.905 (SHAP contribution: 0.0395);
Enhanced SVM Neu = 0.2793 (SHAP contribution: 0.0361);
Enhanced VADER Neg = 0.0 (SHAP contribution: 0.0076)","Enhanced RoBERTa Neu = 0.2251 (SHAP contribution: -0.1035);
Meta Contrast Count = 2.0 (SHAP contribution: -0.0609);
Enhanced SVM Pos = 0.2914 (SHAP contribution: -0.06);
Enhanced NB Pos = 0.2273 (SHAP contribution: -0.0598);
Enhanced NB Neg = 0.5631 (SHAP contribution: -0.0181)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced SVM Neu, Enhanced VADER Neg. The main opposing signal was Enhanced RoBERTa Neu."
164,wrong,Esy to use very long wire.,pos,neg,0.383,Enhanced VADER Compound,VADER,"Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1862);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0958);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0634);
Enhanced RoBERTa Pos = 0.093 (SHAP contribution: 0.0514);
Enhanced SVM Neu = 0.4884 (SHAP contribution: 0.0014)","Enhanced RoBERTa Neu = 0.699 (SHAP contribution: -0.134);
Enhanced RoBERTa Neg = 0.2079 (SHAP contribution: -0.0671);
Enhanced SVM Pos = 0.3083 (SHAP contribution: -0.0349);
Enhanced SVM Neg = 0.2033 (SHAP contribution: -0.0121);
Enhanced NB Neg = 0.1781 (SHAP contribution: -0.0063)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Enhanced VADER Compound, Enhanced VADER Pos, Enhanced VADER Neu, Enhanced RoBERTa Pos, Enhanced SVM Neu. The main opposing signal was Enhanced RoBERTa Neu."
165,wrong,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neg,0.5006,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6616 (SHAP contribution: 0.5687);
Enhanced RoBERTa Pos = 0.0284 (SHAP contribution: 0.2895);
Enhanced RoBERTa Neu = 0.3099 (SHAP contribution: 0.0883);
Meta Diminisher Count = 0.0 (SHAP contribution: 0.004);
Enhanced NB Neu = 0.3176 (SHAP contribution: 0.0006)","Enhanced VADER Compound = 0.9416 (SHAP contribution: -0.16);
Enhanced VADER Pos = 0.161 (SHAP contribution: -0.0699);
Enhanced SVM Pos = 0.3931 (SHAP contribution: -0.0357);
Enhanced SVM Neg = 0.271 (SHAP contribution: -0.0223);
Enhanced VADER Neu = 0.794 (SHAP contribution: -0.0103)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Meta Diminisher Count, Enhanced NB Neu. The main opposing signal was Enhanced VADER Compound."
166,wrong,"Seems like the prophet of cybernetics outsourced the writing of this history to a commodore 64. As I read this, I kept wondering if, perhaps, it was intended for youngsters? It's not bad, but quite light, and not up to Asimov's customary standard. I was puzzled that he dismissed Philip's assassination with a couple of sentences, that the internal conspiracies against Alexander aren't analyzed...Description of tactics and battles are simplistic. I suppose that when an author is so prolific and so eclectic, at some point, that limitations are unavoidable.",neg,neu,0.427,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.6151 (SHAP contribution: 0.17);
Enhanced SVM Neu = 0.4459 (SHAP contribution: 0.0857);
Meta Contrast Count = 1.0 (SHAP contribution: 0.0459);
Enhanced NB Neu = 0.474 (SHAP contribution: 0.0437);
Enhanced RoBERTa Neg = 0.3053 (SHAP contribution: 0.0158)","Enhanced VADER Compound = -0.8442 (SHAP contribution: -0.0925);
Enhanced NB Pos = 0.1329 (SHAP contribution: -0.051);
Enhanced VADER Pos = 0.051 (SHAP contribution: -0.0051);
Enhanced RoBERTa Pos = 0.0797 (SHAP contribution: -0.0047);
Meta Pos Phrase Count = 1.0 (SHAP contribution: -0.0013)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Meta Contrast Count, Enhanced NB Neu, Enhanced RoBERTa Neg. The main opposing signal was Enhanced VADER Compound."
167,wrong,This shirt is a nice color and the material is OK. But I bought as a set to go with the big/lil sis shirt/onesie from this company and this shirt is cut totally differently. It is not fitted like the other 2 girl cut shirts I received. It's boxy and boyish and runs wide and short. I'm disappointed my middle daughter won't look coordinated with the other shirts advertised as the same from this company,neu,neg,0.7421,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8262 (SHAP contribution: 0.5319);
Enhanced RoBERTa Pos = 0.0104 (SHAP contribution: 0.3241);
Enhanced VADER Compound = -0.8634 (SHAP contribution: 0.144);
Enhanced RoBERTa Neu = 0.1634 (SHAP contribution: 0.1007);
Enhanced SVM Pos = 0.1416 (SHAP contribution: 0.0346)","Enhanced NB Neu = 0.5987 (SHAP contribution: -0.033);
Enhanced VADER Neu = 0.736 (SHAP contribution: -0.0098);
Enhanced SVM Neu = 0.4351 (SHAP contribution: -0.0008)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced SVM Pos. The main opposing signal was Enhanced NB Neu."
173,wrong,"If you find this review to be helpful, please click ""helpful"" on the bottom.It's not a bad dress. But for the price, there are better dresses out there.What I didn't like about this dress is that the material is very scratchy. I'm 5'8, 150lbs 38DD and instead of being flattering, this dress will make you look somewhat pregnant.The print from far looks great, but close up, looks cheat and really bad.",neu,neg,0.5576,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7024 (SHAP contribution: 0.5299);
Enhanced RoBERTa Pos = 0.025 (SHAP contribution: 0.3287);
Enhanced RoBERTa Neu = 0.2726 (SHAP contribution: 0.0778);
Enhanced NB Neu = 0.2204 (SHAP contribution: 0.0358);
Enhanced VADER Neg = 0.118 (SHAP contribution: 0.0149)","Enhanced VADER Compound = 0.8719 (SHAP contribution: -0.1375);
Enhanced VADER Pos = 0.237 (SHAP contribution: -0.0669);
Meta Diminisher Count = 1.0 (SHAP contribution: -0.0595);
Enhanced SVM Pos = 0.3357 (SHAP contribution: -0.0319);
Enhanced SVM Neg = 0.3261 (SHAP contribution: -0.021)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced NB Neu, Enhanced VADER Neg. The main opposing signal was Enhanced VADER Compound."
174,wrong,"These books are just plain BAD. Sterling LOVED dressage in #26, hated it in #27, Now she loves it again . In this book, Sterling was eager to jump. I thought she couldn't get over a 2 foot vertical??! I LOVE TO JUMP, but Christina is obsessed. It's all she thinks about. She doesn't remember how to have fun on a horse. She also thinks everybody else has to be as serious about riding as she is. What if Dylan was as serious about soccar as she is about riding?? Would she even care????? My advice to the authers: Bring Sammy back and drop Christina and only do books about Melanie and racing!!!!!!!!",neg,neu,0.5174,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.3334 (SHAP contribution: 0.1787);
Meta Contrast Count = 1.0 (SHAP contribution: 0.0931);
Enhanced SVM Neu = 0.4517 (SHAP contribution: 0.0811);
Enhanced NB Pos = 0.2181 (SHAP contribution: 0.0411);
Enhanced NB Neu = 0.351 (SHAP contribution: 0.0332)","Enhanced RoBERTa Pos = 0.0694 (SHAP contribution: -0.007);
Enhanced RoBERTa Neg = 0.5972 (SHAP contribution: -0.0047);
Enhanced VADER Neg = 0.102 (SHAP contribution: -0.0019);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neu. The main opposing signal was Enhanced RoBERTa Pos."
176,wrong,Backing not on properly,neu,neg,0.6943,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6674 (SHAP contribution: 0.5175);
Enhanced VADER Compound = 0.0258 (SHAP contribution: 0.1577);
Enhanced RoBERTa Pos = 0.0424 (SHAP contribution: 0.1521);
Enhanced RoBERTa Neu = 0.2903 (SHAP contribution: 0.0965);
Enhanced SVM Pos = 0.0945 (SHAP contribution: 0.0244)","Enhanced VADER Pos = 0.268 (SHAP contribution: -0.0721);
Enhanced VADER Neu = 0.732 (SHAP contribution: -0.01);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0007);
Enhanced NB Pos = 0.1496 (SHAP contribution: -0.0003)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced SVM Pos. The main opposing signal was Enhanced VADER Pos."
179,wrong,"As the straight as-yet-not-ex-wife of a transvestite man, I am trying to find readings to help me explain my situation to myself, as well as to friends or relatives. _Read My Lips_ is a serious book not written with the affectation that seems to afflict many male-to-female writers. While I still don't share the author's belief that all gender classification is oppressive, Riki does a good job explaining why some people do. I was particularly taken with her understanding that being female in this society is not all sweetness and makeup, and her willingness to point out the ways all the different kinds of gender outlaws she has encountered oppress one another. Not recommended as the first book to give your elderly mother or father; some familiarity with the rhetoric of feminism and liberation is helpful.",pos,neu,0.6634,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.6896 (SHAP contribution: 0.2288);
Meta Contrast Count = 1.0 (SHAP contribution: 0.102);
Enhanced SVM Neu = 0.3797 (SHAP contribution: 0.0711);
Enhanced NB Neu = 0.4061 (SHAP contribution: 0.0469);
Enhanced NB Pos = 0.2438 (SHAP contribution: 0.0433)","Enhanced SVM Neg = 0.4228 (SHAP contribution: -0.001);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced NB Pos. The main opposing signal was Enhanced SVM Neg."
180,wrong,Does not work with CFLs,neu,neg,0.7666,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8684 (SHAP contribution: 0.5203);
Enhanced RoBERTa Pos = 0.0112 (SHAP contribution: 0.3106);
Enhanced VADER Compound = -0.6369 (SHAP contribution: 0.1467);
Enhanced RoBERTa Neu = 0.1204 (SHAP contribution: 0.0975);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0811)","Enhanced VADER Neu = 0.323 (SHAP contribution: -0.0098);
Enhanced NB Neu = 0.3911 (SHAP contribution: -0.004)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Pos. The main opposing signal was Enhanced VADER Neu."
182,wrong,"Sure the technical merits of good graphics, etc are a plus but do not garner the poorly thought out product 5 stars. After using KVM's for years I have never had the problems like I have had with this. Other manufacturers manage to use Ctrl keys for their hotkey functions without the problems that this box plagues you with. While this box may have garnered rave reviews from the folks who want to play Linux, etc., I have to say to use this on a primary production machine will eventually drive you nuts. If you are always using constant Ctrl or Shift operations to mass select items you will constantly find that your key press was not registered. In addition, sometimes your mouse will just freeze until you click a button again. Oh well, the same goes for all Linksys products... they are a bit cheaper than what you would normally pay *but* you get what you pay for. Suitable for home or dorm but not for an all day production machine.",neg,neu,0.6604,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4429 (SHAP contribution: 0.2411);
Meta Contrast Count = 3.0 (SHAP contribution: 0.175);
Enhanced SVM Neu = 0.4516 (SHAP contribution: 0.09);
Enhanced NB Neu = 0.3811 (SHAP contribution: 0.0474);
Enhanced VADER Neu = 0.838 (SHAP contribution: 0.045)","Enhanced VADER Neg = 0.034 (SHAP contribution: -0.0114);
Enhanced RoBERTa Pos = 0.0703 (SHAP contribution: -0.0068);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced VADER Neu. The main opposing signal was Enhanced VADER Neg."
184,wrong,GARABAGE - DON'T BUY!,pos,neg,0.6666,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.5858 (SHAP contribution: 0.3189);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1562);
Enhanced RoBERTa Pos = 0.0414 (SHAP contribution: 0.1251);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0866);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0489)","Enhanced RoBERTa Neu = 0.3728 (SHAP contribution: -0.0812);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0005)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Neu. The main opposing signal was Enhanced RoBERTa Neu."
185,wrong,It was a good choice. Yes I would recommend it for those who enjoy the civil war times of history,neu,pos,0.8151,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0104 (SHAP contribution: 0.9039);
Enhanced RoBERTa Pos = 0.8329 (SHAP contribution: 0.4149);
Enhanced SVM Pos = 0.5105 (SHAP contribution: 0.0643);
Enhanced SVM Neg = 0.1825 (SHAP contribution: 0.0539);
Enhanced VADER Compound = 0.7964 (SHAP contribution: 0.0441)","Enhanced VADER Neg = 0.14 (SHAP contribution: -0.0103);
Meta Negator Count = 0.0 (SHAP contribution: -0.0004)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Pos, Enhanced SVM Neg, Enhanced VADER Compound. The main opposing signal was Enhanced VADER Neg."
187,wrong,Does ths job,neu,neg,0.3655,Enhanced VADER Compound,VADER,"Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1796);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.0951);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0651);
Enhanced NB Pos = 0.131 (SHAP contribution: 0.005);
Meta Diminisher Count = 0.0 (SHAP contribution: 0.0011)","Enhanced RoBERTa Pos = 0.1796 (SHAP contribution: -0.1429);
Enhanced RoBERTa Neu = 0.6109 (SHAP contribution: -0.1046);
Enhanced RoBERTa Neg = 0.2094 (SHAP contribution: -0.0563);
Enhanced SVM Pos = 0.4347 (SHAP contribution: -0.0388);
Enhanced NB Neu = 0.5023 (SHAP contribution: -0.0144)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Enhanced VADER Compound, Enhanced VADER Pos, Enhanced VADER Neu, Enhanced NB Pos, Meta Diminisher Count. The main opposing signal was Enhanced RoBERTa Pos."
190,wrong,"This is an OK book for a beginner who knows little or nothing about networking. It does describe the various types of home networking available today, with a lot of information about wireless technologies. It could have been better organized by covering ethernet and wireless in separate sections. It is neither very clear for one getting started in home networking nor very helpful for one with basic knowledge who is looking to establish a more complex home network. It is an easy read and the ""tips"" inserts are helpful--really the best informative parts of the book. However, unless you are brand new to computers and networking, that is about all that is useful. Otherwise, save your money.",neg,neu,0.5655,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4768 (SHAP contribution: 0.2288);
Meta Contrast Count = 1.0 (SHAP contribution: 0.1341);
Enhanced SVM Neu = 0.4052 (SHAP contribution: 0.0799);
Enhanced NB Neu = 0.3769 (SHAP contribution: 0.0368);
Enhanced RoBERTa Neg = 0.0819 (SHAP contribution: 0.0287)","Meta Intensifier Count = 3.0 (SHAP contribution: -0.019);
Enhanced NB Pos = 0.4098 (SHAP contribution: -0.0169);
Enhanced VADER Neg = 0.038 (SHAP contribution: -0.0103);
Meta Neg Phrase Count = 0.0 (SHAP contribution: -0.0007);
Meta Has Neg Phrase = 0.0 (SHAP contribution: -0.0002)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Contrast Count, Enhanced SVM Neu, Enhanced NB Neu, Enhanced RoBERTa Neg. The main opposing signal was Meta Intensifier Count."
