row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
74,correct,She really likes it.,pos,pos,0.6683,RoBERTa,"Enhanced RoBERTa Pos = 0.6801 (contribution: 0.358);
Enhanced RoBERTa Neg = 0.0194 (contribution: 0.357);
Enhanced VADER Pos = 0.508 (contribution: 0.202);
Meta Has Contrast = 0.0 (contribution: 0.0671);
Enhanced VADER Neg = 0.0 (contribution: 0.0659)","Meta Has Intensifier = 1.0 (contribution: -0.049);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Meta Has Contrast, Enhanced VADER Neg. The main opposing signal was Meta Has Intensifier."
77,correct,If i had known all it was was a patch glued to a crappy wallet id have just bought a patch and done it myself... At least i would have centered it...,neg,neg,0.6618,VADER,"Enhanced RoBERTa Pos = 0.0487 (contribution: 0.2659);
Enhanced VADER Compound = -0.5574 (contribution: 0.2309);
Enhanced RoBERTa Neg = 0.4928 (contribution: 0.1593);
Enhanced NB Neg = 0.5448 (contribution: 0.0967);
Enhanced VADER Pos = 0.0 (contribution: 0.0819)","Enhanced RoBERTa Neu = 0.4585 (contribution: -0.0696);
Meta Negator Count = 0.0 (contribution: -0.0438);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115)","The meta model predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neg, Enhanced NB Neg, Enhanced VADER Pos. The main opposing signal was Enhanced RoBERTa Neu."
78,correct,good price quality seems great,pos,pos,0.798,RoBERTa,"Enhanced RoBERTa Pos = 0.8684 (contribution: 0.5579);
Enhanced RoBERTa Neg = 0.0128 (contribution: 0.3641);
Enhanced VADER Pos = 0.7 (contribution: 0.3166);
Enhanced VADER Compound = 0.7906 (contribution: 0.0786);
Enhanced NB Pos = 0.4044 (contribution: 0.0721)","Enhanced SVM Neu = 0.4101 (contribution: -0.0444);
Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced NB Pos. The main opposing signal was Enhanced SVM Neu."
79,correct,"This is yet another book that was not written for the general public. While it does name various techniques, nowhere in it does it tell you how to do the techniques. In fact, the book says:""If you do not receive instructions from an enlightened teacher, you will not know how to set up the stove and erect the cauldron. You will not know how to build the foundation, how to gather the herbs, how to obtain the cinnibar, or how to pick the herbs at the right moment. You will not know what is the waterwheel, what is the right amount of fire, what is the union of ch'ien and k'un, what is the interaction of k'an and li, and what is the exchange of wood and metal."" [and it goes on like this for another two paragraphs]After you read the entire book, you still will not know any of the answers to these questions. This is not a tutorial or 'how to' book.",neu,neu,0.4615,RoBERTa,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced RoBERTa Neu = 0.4273 (contribution: 0.0839);
Enhanced SVM Neu = 0.4265 (contribution: 0.062);
Meta Has Negator = 1.0 (contribution: 0.0502);
Enhanced RoBERTa Pos = 0.0361 (contribution: 0.0482)","Meta Negator Count = 7.0 (contribution: -0.1552);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced VADER Neg = 0.014 (contribution: -0.027);
Enhanced VADER Neu = 0.952 (contribution: -0.0188);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Meta Has Contrast, Enhanced RoBERTa Neu, Enhanced SVM Neu, Meta Has Negator, Enhanced RoBERTa Pos. The main opposing signal was Meta Negator Count."
80,correct,"The story is great, but the condition of the book was less than what I expected. All of the pages are brown and tear easily. The purchase that I selected was classified as ""new"". I was disappointed.",neg,neg,0.6053,RoBERTa,"Enhanced RoBERTa Neg = 0.8636 (contribution: 0.5741);
Enhanced RoBERTa Pos = 0.0097 (contribution: 0.3012);
Enhanced RoBERTa Neu = 0.1268 (contribution: 0.0825);
Meta Has Negator = 0.0 (contribution: 0.0679);
Enhanced NB Pos = 0.1821 (contribution: 0.0602)","Enhanced NB Neg = 0.2041 (contribution: -0.0647);
Meta Negator Count = 0.0 (contribution: -0.0438);
Enhanced NB Neu = 0.6138 (contribution: -0.0395);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Meta Has Negator, Enhanced NB Pos. The main opposing signal was Enhanced NB Neg."
81,correct,Requires assembly. Don't let the picture fool you. It is supposed to come already assembled. Fake product. Don't buy!,neg,neg,0.839,RoBERTa,"Enhanced RoBERTa Neg = 0.8423 (contribution: 0.5504);
Enhanced RoBERTa Pos = 0.0124 (contribution: 0.2987);
Enhanced VADER Compound = -0.7424 (contribution: 0.2819);
Enhanced NB Neg = 0.6387 (contribution: 0.1411);
Enhanced VADER Pos = 0.0 (contribution: 0.0819)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Enhanced VADER Neu = 0.73 (contribution: -0.0054)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced VADER Pos. The main opposing signal was Meta Has Negator."
82,correct,"Not as good as they seem, but acceptable.",neu,neu,0.715,RoBERTa,"Enhanced RoBERTa Neu = 0.6533 (contribution: 0.241);
Enhanced SVM Neu = 0.6079 (contribution: 0.2123);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced SVM Pos = 0.0835 (contribution: 0.0545);
Meta Has Negator = 1.0 (contribution: 0.0502)","Meta Has Intensifier = 0.0 (contribution: -0.0317);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Enhanced VADER Pos = 0.277 (contribution: -0.0123);
Meta Has Diminisher = 0.0 (contribution: -0.0107);
Meta Has Pos Phrase = 0.0 (contribution: -0.0077)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Meta Has Contrast, Enhanced SVM Pos, Meta Has Negator. The main opposing signal was Meta Has Intensifier."
83,correct,Bottoms made small,neg,neg,0.4287,VADER,"Enhanced RoBERTa Pos = 0.098 (contribution: 0.2213);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced VADER Compound = 0.0 (contribution: 0.0772);
Meta Has Negator = 0.0 (contribution: 0.0679);
Enhanced VADER Neu = 1.0 (contribution: 0.0596)","Enhanced RoBERTa Neu = 0.5999 (contribution: -0.1344);
Enhanced RoBERTa Neg = 0.302 (contribution: -0.0541);
Meta Negator Count = 0.0 (contribution: -0.0438);
Enhanced VADER Neg = 0.0 (contribution: -0.033);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Meta Has Negator, Enhanced VADER Neu. The main opposing signal was Enhanced RoBERTa Neu."
84,correct,Very good!!!! very good I love it. it works as good as i expected. impressive. I will come back again,pos,pos,0.8617,RoBERTa,"Enhanced RoBERTa Pos = 0.9634 (contribution: 0.6587);
Enhanced RoBERTa Neg = 0.0041 (contribution: 0.3735);
Enhanced NB Pos = 0.6305 (contribution: 0.2418);
Enhanced VADER Pos = 0.55 (contribution: 0.227);
Enhanced VADER Compound = 0.9506 (contribution: 0.1032)","Enhanced SVM Neu = 0.4628 (contribution: -0.0845);
Meta Has Intensifier = 1.0 (contribution: -0.049);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced VADER Pos, Enhanced VADER Compound. The main opposing signal was Enhanced SVM Neu."
86,correct,Cute but not look good on me and little small,neu,neu,0.5453,SVM,"Enhanced SVM Neu = 0.6973 (contribution: 0.2862);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced NB Neu = 0.6342 (contribution: 0.0746);
Enhanced VADER Neg = 0.237 (contribution: 0.0673);
Meta Has Negator = 1.0 (contribution: 0.0502)","Enhanced VADER Compound = -0.2753 (contribution: -0.0676);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced RoBERTa Neg = 0.6748 (contribution: -0.0131);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Meta Has Diminisher = 0.0 (contribution: -0.0107)","The meta model predicted 'neu' mainly because the strongest supporting signals came from SVM. The top supporting features were Enhanced SVM Neu, Meta Has Contrast, Enhanced NB Neu, Enhanced VADER Neg, Meta Has Negator. The main opposing signal was Enhanced VADER Compound."
87,correct,"I think I expected too much from this book and was therefore disappointed with it. It was an interesting account of Griffin's follies, but it wasn't as eerie as I had thought it would be. If you're into sci-fi you should read it, otherwise...well, it's up to you.",neu,neu,0.4983,Polarity Shift Features,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced NB Neu = 0.6053 (contribution: 0.067);
Meta Has Negator = 1.0 (contribution: 0.0502);
Enhanced RoBERTa Pos = 0.0323 (contribution: 0.0488);
Enhanced RoBERTa Neu = 0.3728 (contribution: 0.0459)","Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced VADER Neg = 0.042 (contribution: -0.0151);
Enhanced SVM Neg = 0.4131 (contribution: -0.0147);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Meta Has Diminisher = 0.0 (contribution: -0.0107)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Contrast, Enhanced NB Neu, Meta Has Negator, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Intensifier."
89,correct,"Poor quality. Material is cheap, itchy, rough, and has a odor that didn't go away with washing.",neg,neg,0.8041,RoBERTa,"Enhanced RoBERTa Neg = 0.8981 (contribution: 0.6127);
Enhanced RoBERTa Pos = 0.0081 (contribution: 0.3026);
Enhanced VADER Compound = -0.6705 (contribution: 0.2621);
Enhanced NB Neg = 0.582 (contribution: 0.1143);
Enhanced RoBERTa Neu = 0.0939 (contribution: 0.0976)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced VADER Neu = 0.703 (contribution: -0.0119);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
90,correct,"I bought this book wanting to learn how to make a journal. This book did not show the basics. It was a waste of money, the author seemed more interested in presenting cute ideas and making pretty pictures than teaching basics.",neg,neg,0.7255,RoBERTa,"Enhanced RoBERTa Neg = 0.8722 (contribution: 0.5838);
Enhanced RoBERTa Pos = 0.0125 (contribution: 0.2986);
Enhanced NB Neg = 0.6398 (contribution: 0.1417);
Enhanced RoBERTa Neu = 0.1153 (contribution: 0.0878);
Meta Neg Phrase Count = 1.0 (contribution: 0.087)","Enhanced VADER Compound = 0.6115 (contribution: -0.0914);
Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced VADER Pos = 0.203 (contribution: -0.0161);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Enhanced RoBERTa Neu, Meta Neg Phrase Count. The main opposing signal was Enhanced VADER Compound."
91,correct,Keyboard won't charge anymore. It lasted maybe three months ...,neg,neg,0.4996,VADER,"Enhanced VADER Compound = -0.6124 (contribution: 0.246);
Enhanced RoBERTa Pos = 0.0707 (contribution: 0.246);
Enhanced VADER Neg = 0.333 (contribution: 0.1084);
Meta Neg Phrase Count = 1.0 (contribution: 0.087);
Enhanced VADER Pos = 0.0 (contribution: 0.0819)","Enhanced RoBERTa Neu = 0.5072 (contribution: -0.0919);
Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced VADER Neu = 0.667 (contribution: -0.0206);
Enhanced NB Neu = 0.4774 (contribution: -0.019)","The meta model predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced VADER Neg, Meta Neg Phrase Count, Enhanced VADER Pos. The main opposing signal was Enhanced RoBERTa Neu."
93,correct,"It isn't chocolate like the one on the pic, i feel misled 👎",neg,neg,0.6209,RoBERTa,"Enhanced RoBERTa Pos = 0.0244 (contribution: 0.2878);
Enhanced RoBERTa Neg = 0.597 (contribution: 0.2758);
Enhanced VADER Compound = -0.2755 (contribution: 0.1532);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced SVM Neg = 0.4808 (contribution: 0.0439)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced RoBERTa Neu = 0.3786 (contribution: -0.0329);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced VADER Pos, Enhanced SVM Neg. The main opposing signal was Meta Has Negator."
95,correct,They're ok. They fall out easily even though I ordered my correct size of 00 gauge. And the picture on here looks better then the gems in person just so you know.,neu,neu,0.5164,RoBERTa,"Enhanced RoBERTa Neu = 0.492 (contribution: 0.1289);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced NB Neu = 0.577 (contribution: 0.0596);
Enhanced VADER Compound = 0.7579 (contribution: 0.0582);
Meta Intensifier Count = 0.0 (contribution: 0.0446)","Meta Has Negator = 0.0 (contribution: -0.0648);
Enhanced VADER Neg = 0.0 (contribution: -0.0329);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced SVM Neu = 0.3338 (contribution: -0.0148);
Enhanced RoBERTa Pos = 0.4234 (contribution: -0.0127)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Enhanced NB Neu, Enhanced VADER Compound, Meta Intensifier Count. The main opposing signal was Meta Has Negator."
96,correct,"Easy to use, serves its purpose well",pos,pos,0.8174,RoBERTa,"Enhanced RoBERTa Pos = 0.8889 (contribution: 0.5796);
Enhanced RoBERTa Neg = 0.0081 (contribution: 0.3691);
Enhanced VADER Pos = 0.5 (contribution: 0.1972);
Enhanced NB Pos = 0.547 (contribution: 0.1791);
Enhanced NB Neg = 0.1941 (contribution: 0.0736)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced NB Pos, Enhanced NB Neg. The main opposing signal was Meta Intensifier Count."
98,correct,"Jean Jules Jusserand (1855 - 1932) was a diplomat, and an author. He was the French ambassador to the United States from 1902 to 1925, and during that time he wrote and published ""With Americans of Past and Present Days"" (1916) which was the winner of the first Pulitzer Prize in History in 1917. The work was a look at the relations between the United States and France up to that point in time. Just a couple years later, in the midst of World War I, Jusserand published a new edition of his work re-titled ""Brothers In Arms"", with a new preface, and he replaced his address about Horace Howard Furness with a piece entitled ""On Lafayette's Birthday and the Anniversary of the Marne"".""With Americans of Past and Present Days"" was an unusual work in several ways. Instead of providing a standard complete history of the relationship between the two countries, it is a collection of four essays followed by a piece about speeches given when commemorating the two hundredth anniversary of the Birth of Franklin, and then two addresses, and ""Brothers In Arms"" replaces one speech with another, and in both cases the majority of the text deals with the period around the birth of the United States.The first, and longest, essay is titled ""Rochambeau and the French in America"", and covers the relationship between Rochambeau and Washington, as well as the attitudes of the French towards the Americans, and the English, and their motives for helping the United States achieve its independence. It also covers to some extent the biography of Rochambeau after the revolution was over.The second essay is titled ""Major L'Enfant and the Federal City"" and it covers the creation of Washington D.C. and the significant contribution of Major Pierre Charles L'Enfant. Interestingly enough, though not all of the Major's ideas were implemented initially and the Major was dismissed before the work was completed, he was vindicated when the Park Commission and the Senate committee issued reports on the city in 1902, they wrote ""The original plan of the city of Washington having stood the test of a century, has met universal approval. The departures from that plan are to be regretted, and wherever possible, remedied.""The third essay is titled ""Washington and the French"", and covers how Washington's perception of our French allies changed from some initial suspicion, to one of respect, and lasting friendships with the French officers who served under him. Washington never had a chance to visit France, but his record of correspondence is quite clear. One of the most interesting areas was where Washington wrote about the revolution in France:""The Revolution which has been effected in France is of so wonderful a nature that the mind can hardly realize the fact...but I fear, though it has gone triumphantly through the first paroxysm, it is not the last it has to encounter before matters are finally settled. In a word, the revolution is of too great a magnitude to be effected in so short a space, and with the loss of so little blood.""Washington was amazingly prescient in his statement, as indeed the initial relatively peaceful revolution would soon turn to a period of terror.The next essay is simply titled ""Abraham Lincoln"", and it covers the attitudes of the French towards the great man. Just as the French took the cause of liberty to heart during our revolution, they greatly admired Lincoln for his stance against slavery. Jusserand's discussion of the reaction of the French to Lincoln's death really puts into perspective how much they thought of him.Next is a short piece titled ""The Franklin Medal"" and it discusses the minting of a special commemorative medal on the second centennial of the birth of Benjamin Franklin as a gift to be given to France. The French, of course, were enamored with Franklin and Franklin likewise was a strong supporter of the French. With the earthquake destroying San Francisco at around the same time, the French in return minted a special medal depicting a city rising from the ruins which was given to the mayor in 1909.The first of the two addresses in the revised edition is about Lafayette's Birthday and the Anniversary of the Marne. This is my least favorite section of either the original or the updated edition of the book. Unlike the other sections of the book, this one is more negative, and is really more an attack on Germany than anything else. There is a great deal of talk about France's position as well, but the thoughts about the United States are few and far between. It is understandable that a speech given near the end of a long and bloody conflict could be full of bitterness and hatred of the enemy, but that is all the more reason to not include it here. The new edition was published after the war, but clearly Jusserand had not forgiven the Germans or he would not have included it here. Ultimately it doesn't really fit, though the speech it replaces was also the weakest section of the original edition.Given the period in which this book was written, it should come as no surprise that the final address is about war, or perhaps it would be more accurate to say that it is about peace. Though Jusserand touches on the great conflict of the day, the address is much more about what he sees as the world moving away from wars and towards peace. Obviously, one could point out many ways in which his perception was way off, but in fact the nature of war has indeed changed quite a bit.In the first essay in this book, Jusserand describes how the French forbid their navy to interfere with Captain Cook's exploration in the time of the Revolutionary War. Can one ever imagine an enemy in this day and age doing such a thing? Another point which is driven home in the essay on Rochambeau is how important it was to be perceived as treating one's prisoners well, and once again that no longer appears to be of primary importance. So while Jusserand may not have been correct in seeing war becoming less significant, his perception that its nature had changed would seem to have been proved out by the two World Wars, as well as the conflicts during the Cold War.Overall this is an interesting work of history. It lacks the objectivity that so many look for in a historical text, as Jusserand is very much promoting the strength of the relationship between the two countries. Significant events, such as the Louisiana Purchase are barely mentioned at all, and large gaps exist between what he covers. His choice of subjects for his essays and addresses vary quite a bit as well. The first three essays are very strong pieces, followed by the weaker essay on Lincoln and then the two weakest pieces of the book. I gave the original edition four stars, rounding up, but in this case I am going with three stars because I feel it was weakened by the decision to include the piece on Lafayette and the anniversary of the Marne.",neu,neu,0.7854,Polarity Shift Features,"Meta Contrast Count = 11.0 (contribution: 0.6696);
Enhanced RoBERTa Neu = 0.7522 (contribution: 0.3098);
Meta Diminisher Count = 2.0 (contribution: 0.1619);
Meta Has Diminisher = 1.0 (contribution: 0.1499);
Meta Has Contrast = 1.0 (contribution: 0.1167)","Meta Intensifier Count = 5.0 (contribution: -0.3634);
Meta Negator Count = 10.0 (contribution: -0.237);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Meta Has Pos Phrase = 0.0 (contribution: -0.0077);
Enhanced NB Neg = 0.188 (contribution: -0.0043)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Contrast Count, Enhanced RoBERTa Neu, Meta Diminisher Count, Meta Has Diminisher, Meta Has Contrast. The main opposing signal was Meta Intensifier Count."
99,correct,"These sit on your ears (they do not ""cup"" the ears) but are very comfortable. They are not very loud which concerns me.",neu,neu,0.4669,RoBERTa,"Enhanced RoBERTa Neu = 0.5873 (contribution: 0.1952);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Has Intensifier = 1.0 (contribution: 0.0598);
Enhanced VADER Compound = 0.7086 (contribution: 0.0522);
Meta Has Negator = 1.0 (contribution: 0.0502)","Meta Intensifier Count = 2.0 (contribution: -0.1186);
Enhanced SVM Neu = 0.2436 (contribution: -0.0895);
Enhanced SVM Neg = 0.5222 (contribution: -0.0362);
Enhanced VADER Neg = 0.0 (contribution: -0.0329);
Enhanced NB Neu = 0.2438 (contribution: -0.0282)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Meta Has Intensifier, Enhanced VADER Compound, Meta Has Negator. The main opposing signal was Meta Intensifier Count."
102,correct,"This book is one of the worst I have ever started to read (""started"" because I couldn't finish it). At first glance, the plot sounds interesting; but upon actually reading the text, it is lost in a miasma of cardboard characters and uninteresting subplots. The author goes on at great length about a wholly unbelievable technology (which allows one person to experience another's experiences), much to the detriment of the story. On top of this poor organization, the writing itself is amateurish -- not at all helped by being entirely in present tense, as if the author is hoping to distract the reader from the weak plot and characters. There have been very few books which I've started and been unwilling to finish, but this is one of them.",neg,neg,0.7492,RoBERTa,"Enhanced RoBERTa Neg = 0.8894 (contribution: 0.603);
Enhanced RoBERTa Pos = 0.0084 (contribution: 0.3023);
Enhanced VADER Compound = -0.6364 (contribution: 0.2527);
Enhanced NB Neg = 0.6341 (contribution: 0.139);
Enhanced RoBERTa Neu = 0.1021 (contribution: 0.0938)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Meta Contrast Count = 2.0 (contribution: -0.0327);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Has Intensifier = 1.0 (contribution: -0.0108)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
103,correct,I read this book years ago. It had a great plot but it got a bit silly in parts. Read it if you don't have anything better on hand. It was okay.,neu,neu,0.5282,RoBERTa,"Enhanced RoBERTa Neu = 0.5291 (contribution: 0.1547);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced VADER Compound = 0.7384 (contribution: 0.0558);
Meta Has Negator = 1.0 (contribution: 0.0502);
Meta Intensifier Count = 0.0 (contribution: 0.0446)","Enhanced SVM Neu = 0.2426 (contribution: -0.0903);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced SVM Pos = 0.407 (contribution: -0.0233);
Enhanced NB Neu = 0.3021 (contribution: -0.0129);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Contrast, Enhanced VADER Compound, Meta Has Negator, Meta Intensifier Count. The main opposing signal was Enhanced SVM Neu."
106,correct,These hats would have been much warmer with a inner liner of fleece. Otherwise these are good.,pos,pos,0.5993,RoBERTa,"Enhanced RoBERTa Neg = 0.0651 (contribution: 0.3077);
Enhanced RoBERTa Pos = 0.5037 (contribution: 0.1708);
Enhanced NB Pos = 0.5103 (contribution: 0.1516);
Meta Has Contrast = 0.0 (contribution: 0.0671);
Enhanced VADER Neg = 0.0 (contribution: 0.0659)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced RoBERTa Neu = 0.4312 (contribution: -0.0295);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Pos, Meta Has Contrast, Enhanced VADER Neg. The main opposing signal was Meta Intensifier Count."
108,correct,"Wow. I expected better. Is it Cornwell or his wife that just doesn't get us to that place we have come to expect from Cornwell. Trite might be a description. Forgetable is probably what I am going to be left with on this one.The period is one of my favorites, it is the dawn of the regency era, when the terror is taking over France. Great we have seen this in before in such works as Dickens, A Tale of Two Cities, and in the Scarlett Pimpernel.With those classic examples, Cornwell should know that he has do as well as they, or better. He doesn't. We have a little princess of a heroine whose backbone is forced upon us. We have a transparent villian, and we have a hero who really shines as hero only through the mist colored eyes of a romance novel. So what is a novel from one of the premier historical novelists is rally a romance with a thin veneer of historical laced on it.Better has been done elsewhere. Can be skipped.",neu,neu,0.4961,RoBERTa,"Enhanced RoBERTa Neu = 0.5725 (contribution: 0.1848);
Meta Has Neg Phrase = 1.0 (contribution: 0.1058);
Enhanced VADER Compound = 0.983 (contribution: 0.0856);
Meta Has Intensifier = 1.0 (contribution: 0.0598);
Meta Has Negator = 1.0 (contribution: 0.0502)","Meta Has Contrast = 0.0 (contribution: -0.098);
Enhanced NB Pos = 0.4933 (contribution: -0.0506);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Meta Intensifier Count = 1.0 (contribution: -0.037);
Meta Neg Phrase Count = 1.0 (contribution: -0.0301)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Neg Phrase, Enhanced VADER Compound, Meta Has Intensifier, Meta Has Negator. The main opposing signal was Meta Has Contrast."
