row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
128,wrong,"Do not buy if you have a Mac with the latest MacOS, as it has issue with its current driver. I am still waiting for an update.",neu,neg,0.7789,RoBERTa,"Enhanced RoBERTa Neg = 0.785 (contribution: 0.7791);
Enhanced RoBERTa Pos = 0.013 (contribution: 0.483);
Enhanced NB Neg = 0.6316 (contribution: 0.125);
Enhanced VADER Compound = 0.0 (contribution: 0.0975);
Enhanced RoBERTa Neu = 0.202 (contribution: 0.0711)",Enhanced SVM Pos = 0.3569 (contribution: -0.0059),"The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Enhanced VADER Compound, Enhanced RoBERTa Neu. The main opposing signal was Enhanced SVM Pos."
129,wrong,"1 star for the language learning, could have 4 or 5 for the communicational purpose. This might be a very good guide for a person wanting to go to Japan, it teaches lot's of communicational situations, but of he language itself it teaches almost nothing, almost no (!) grammar and only a part of the script. At this rithym you'll need until volume 20.",neg,pos,0.6469,RoBERTa,"Enhanced RoBERTa Neg = 0.0608 (contribution: 0.5451);
Enhanced NB Pos = 0.587 (contribution: 0.2346);
Enhanced RoBERTa Pos = 0.4559 (contribution: 0.1915);
Enhanced SVM Neu = 0.2603 (contribution: 0.1381);
Enhanced NB Neg = 0.174 (contribution: 0.126)","Enhanced VADER Pos = 0.067 (contribution: -0.0529);
Enhanced SVM Neg = 0.234 (contribution: -0.0365);
Enhanced NB Neu = 0.239 (contribution: -0.0168);
Enhanced VADER Neu = 0.933 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced RoBERTa Pos, Enhanced SVM Neu, Enhanced NB Neg. The main opposing signal was Enhanced VADER Pos."
131,wrong,"As debut novels go, this one was fairly good. The author introduces us to Conrad Voort, a police officer who comes from a long family line of law enforcement officers, and who also just happens to be the 'richest cop in New York'. Although Voort's personal relationship has just hit the skids, work must continue. He and his partner (who is also wealthy) must track down a killer who is leaving the initials BHC at each of the murder scenes. About half way through the book, the author throws in a wonderful twist as to the identity of the members of the Broken Hearts Club. The only real downside to this book is the author's continuing references regarding Voort's wealth in places where it isn't relevant to the storyline. When the author does this, it detracts from the storyline and the fact Voort is excellent cop with a sharp mind.",neu,pos,0.4525,RoBERTa,"Enhanced RoBERTa Neg = 0.0219 (contribution: 0.6184);
Enhanced RoBERTa Pos = 0.6262 (contribution: 0.4799);
Enhanced NB Neg = 0.1895 (contribution: 0.1142);
Enhanced NB Neu = 0.6218 (contribution: 0.0407);
Enhanced RoBERTa Neu = 0.3519 (contribution: 0.007)","Enhanced SVM Neu = 0.4553 (contribution: -0.1566);
Enhanced NB Pos = 0.1886 (contribution: -0.1007);
Enhanced VADER Compound = -0.4111 (contribution: -0.0391);
Enhanced VADER Pos = 0.107 (contribution: -0.0323);
Enhanced VADER Neg = 0.111 (contribution: -0.03)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Enhanced NB Neu, Enhanced RoBERTa Neu. The main opposing signal was Enhanced SVM Neu."
136,wrong,You need to find a really good station in order for it to work properly,neu,pos,0.6932,RoBERTa,"Enhanced RoBERTa Neg = 0.0194 (contribution: 0.623);
Enhanced RoBERTa Pos = 0.6999 (contribution: 0.6048);
Enhanced SVM Neu = 0.2787 (contribution: 0.1103);
Enhanced VADER Neg = 0.0 (contribution: 0.0703);
Enhanced NB Pos = 0.3803 (contribution: 0.0606)","Enhanced SVM Neg = 0.2815 (contribution: -0.0199);
Enhanced NB Neg = 0.3633 (contribution: -0.0171);
Enhanced NB Neu = 0.2564 (contribution: -0.0142);
Enhanced RoBERTa Neu = 0.2806 (contribution: -0.0041);
Enhanced VADER Neu = 0.803 (contribution: -0.0026)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Neu, Enhanced VADER Neg, Enhanced NB Pos. The main opposing signal was Enhanced SVM Neg."
137,wrong,I bought this rig for my wife and a big reason I chose this one is it said it has wireless display and I wanted my wife to be able to get netflix on the TV. Well this is simply not true. IF you buy an HD cable you can have a cabled display but there is simply no way I've found to hook up wireless to the TV.,neu,neg,0.7129,RoBERTa,"Enhanced RoBERTa Neg = 0.6834 (contribution: 0.597);
Enhanced RoBERTa Pos = 0.0331 (contribution: 0.4535);
Enhanced VADER Compound = -0.4881 (contribution: 0.2675);
Enhanced NB Neg = 0.4057 (contribution: 0.0279);
Enhanced NB Neu = 0.2959 (contribution: 0.0209)","Enhanced SVM Neg = 0.3329 (contribution: -0.0008);
Enhanced VADER Neg = 0.085 (contribution: -0.0003);
Enhanced SVM Neu = 0.3653 (contribution: -0.0001)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced NB Neu. The main opposing signal was Enhanced SVM Neg."
140,wrong,"I think that this book is really good, and I would recommend everyone to read it. I am really annoyed about the ending though, and I don't think he should have tried to avoid the happy ending by making up all of that stuff about can't live in different worlds and stupid stuff. Otherwise, I think it was a brilliant book to end a brilliant series.",pos,neu,0.5261,VADER,"Enhanced VADER Compound = 0.8876 (contribution: 0.1772);
Enhanced RoBERTa Neu = 0.4898 (contribution: 0.0958);
Enhanced VADER Neg = 0.111 (contribution: 0.0316);
Enhanced SVM Neg = 0.2991 (contribution: 0.0195);
Enhanced RoBERTa Pos = 0.2606 (contribution: 0.0188)","Enhanced NB Pos = 0.4619 (contribution: -0.0965);
Enhanced NB Neg = 0.2544 (contribution: -0.0281);
Enhanced VADER Pos = 0.235 (contribution: -0.0252);
Enhanced SVM Pos = 0.3591 (contribution: -0.0156);
Enhanced NB Neu = 0.2837 (contribution: -0.0155)","The meta model predicted 'neu' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced VADER Neg, Enhanced SVM Neg, Enhanced RoBERTa Pos. The main opposing signal was Enhanced NB Pos."
142,wrong,"Now Face to Face and it's predecessor Through a Glass Darkly have joined my collection of favorite historical fiction. Contrary to the other opinion that the political intrigue of the novel was hard to follow, I felt that, for the first time, I was truly able to understand this period of English upheaval. I was reading these novels for the ""fiction"" and not for the ""romance"" so I didn't notice if there was romance missing. I didn't feel there was anything missing, actually. The only thing missing is a third book! Ms. Koen, is it on it's way?",pos,neu,0.5449,RoBERTa,"Enhanced RoBERTa Neu = 0.5742 (contribution: 0.1399);
Enhanced VADER Compound = 0.5255 (contribution: 0.0716);
Enhanced RoBERTa Pos = 0.1111 (contribution: 0.053);
Enhanced SVM Neu = 0.3705 (contribution: 0.0288);
Enhanced SVM Pos = 0.2257 (contribution: 0.027)","Enhanced NB Pos = 0.4347 (contribution: -0.0794);
Enhanced SVM Neg = 0.4037 (contribution: -0.0327);
Enhanced NB Neg = 0.2574 (contribution: -0.0272);
Enhanced NB Neu = 0.3079 (contribution: -0.0099);
Enhanced VADER Neu = 0.788 (contribution: -0.0033)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced SVM Neu, Enhanced SVM Pos. The main opposing signal was Enhanced NB Pos."
143,wrong,"I haven't had these i a long time but at one time I owned two pairs. The surround sound quality was good and the worked as they were designed especially for the price. They were comfortable for extended wear as at the time I gamed for hours on most nights. The problem is construction and durability. Both pairs broke at the same spots at the second bend in the head band where the fold up. You can super glue and tape to repair the damage but it won't last long. There is too much stress on the head band in the way the ear pads press against the ear. Expect them to break, just a matter of time. I babied each of my two pairs but that didn't matter.",neu,neg,0.5878,RoBERTa,"Enhanced RoBERTa Pos = 0.0393 (contribution: 0.4444);
Enhanced RoBERTa Neg = 0.585 (contribution: 0.4205);
Enhanced VADER Compound = -0.7932 (contribution: 0.3737);
Enhanced NB Pos = 0.176 (contribution: 0.0283);
Enhanced VADER Pos = 0.076 (contribution: 0.0121)","Enhanced NB Neu = 0.6351 (contribution: -0.108);
Enhanced NB Neg = 0.1889 (contribution: -0.0653);
Enhanced RoBERTa Neu = 0.3757 (contribution: -0.0468);
Enhanced SVM Neg = 0.3052 (contribution: -0.0049);
Enhanced VADER Neg = 0.112 (contribution: -0.0016)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced NB Pos, Enhanced VADER Pos. The main opposing signal was Enhanced NB Neu."
146,wrong,This book appeared to be pieced together from all his other books. No innovation. I love Dirk Pitt novels and have read them all. This might be my last.,neu,pos,0.8177,RoBERTa,"Enhanced RoBERTa Pos = 0.7636 (contribution: 0.7125);
Enhanced RoBERTa Neg = 0.0273 (contribution: 0.6082);
Enhanced SVM Neu = 0.2088 (contribution: 0.2159);
Enhanced NB Pos = 0.5594 (contribution: 0.2113);
Enhanced NB Neg = 0.1879 (contribution: 0.1155)","Enhanced RoBERTa Neu = 0.2091 (contribution: -0.0152);
Enhanced NB Neu = 0.2527 (contribution: -0.0148)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Neu, Enhanced NB Pos, Enhanced NB Neg. The main opposing signal was Enhanced RoBERTa Neu."
149,wrong,"In this collection, editors Joseph Corre and Serena Rees attempt to put together a brief history of erotica, particularly subversive erotica. The diversity and quality of the illustrations make this book a nice find. The idea of the text is quite interesting--a historical and social survey of erotica--but still leaves something to be desired. The text is a little too light and doesn't seem particularly well researched.",pos,neu,0.4806,RoBERTa,"Enhanced RoBERTa Neu = 0.5959 (contribution: 0.1513);
Enhanced RoBERTa Pos = 0.1621 (contribution: 0.0413);
Enhanced VADER Pos = 0.071 (contribution: 0.038);
Enhanced SVM Neg = 0.2916 (contribution: 0.0233)","Enhanced NB Pos = 0.4783 (contribution: -0.1067);
Enhanced NB Neg = 0.1946 (contribution: -0.0476);
Enhanced VADER Compound = 0.172 (contribution: -0.0315);
Enhanced VADER Neg = 0.061 (contribution: -0.0159);
Enhanced SVM Pos = 0.3593 (contribution: -0.0157)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced SVM Neg. The main opposing signal was Enhanced NB Pos."
150,wrong,This was a gift. Quality seems ok. Not great but ok. The stencil seems faded.,pos,neu,0.5139,SVM,"Enhanced SVM Neu = 0.5164 (contribution: 0.2508);
Enhanced VADER Neg = 0.271 (contribution: 0.1835);
Enhanced RoBERTa Pos = 0.0366 (contribution: 0.0701);
Enhanced NB Pos = 0.2163 (contribution: 0.0577);
Enhanced SVM Neg = 0.2603 (contribution: 0.0389)","Enhanced VADER Compound = -0.0892 (contribution: -0.1077);
Enhanced VADER Pos = 0.302 (contribution: -0.051);
Enhanced NB Neg = 0.3046 (contribution: -0.0118)","The meta model predicted 'neu' mainly because the strongest supporting signals came from SVM. The top supporting features were Enhanced SVM Neu, Enhanced VADER Neg, Enhanced RoBERTa Pos, Enhanced NB Pos, Enhanced SVM Neg. The main opposing signal was Enhanced VADER Compound."
152,wrong,Nice unit for the price. Tripod adapter was NOT included in the package.,neu,neg,0.4122,RoBERTa,"Enhanced RoBERTa Pos = 0.1007 (contribution: 0.3545);
Enhanced RoBERTa Neg = 0.419 (contribution: 0.123);
Enhanced NB Neu = 0.2295 (contribution: 0.0462);
Enhanced SVM Neg = 0.4459 (contribution: 0.0161);
Enhanced VADER Neu = 0.811 (contribution: 0.0085)","Enhanced RoBERTa Neu = 0.4802 (contribution: -0.1177);
Enhanced NB Neg = 0.2103 (contribution: -0.0561);
Enhanced NB Pos = 0.5602 (contribution: -0.0539);
Enhanced VADER Compound = 0.4215 (contribution: -0.0492);
Enhanced SVM Pos = 0.3451 (contribution: -0.0044)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Neu, Enhanced SVM Neg, Enhanced VADER Neu. The main opposing signal was Enhanced RoBERTa Neu."
153,wrong,"I've known about this book for a while now, but I've never bothered paying attention to it given it's somewhat ridiculous price tag. Necessity forced me to forgo my earlier conclusions however, and I'm now angry at myself for not picking it up sooner. However much you think you know about Quartz, there's always more to learn, and this book is a whole lot easier to pick new tricks up from than Apple's scant free documentation. It's a bit dated when it comes to the XCode specific info, but unless you're a total newcomer you should be able to fill in the proverbial gaps there without much trouble.This is the second book on OS X programming that I have felt is truly worth owning; the first being Amit Singh's ""Mac OS X Internals."" This one's not as thick, nor is it hardbound, but there are lots of color plates. Good stuff.",pos,neu,0.5591,VADER,"Enhanced VADER Compound = 0.824 (contribution: 0.1586);
Enhanced NB Pos = 0.1796 (contribution: 0.0808);
Enhanced NB Neu = 0.6321 (contribution: 0.0647);
Enhanced RoBERTa Pos = 0.064 (contribution: 0.0638);
Enhanced RoBERTa Neu = 0.3908 (contribution: 0.044)","Enhanced NB Neg = 0.1883 (contribution: -0.0497);
Enhanced SVM Neg = 0.3707 (contribution: -0.0163);
Enhanced VADER Neu = 0.799 (contribution: -0.0044);
Enhanced SVM Neu = 0.3507 (contribution: -0.0014)","The meta model predicted 'neu' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced VADER Compound, Enhanced NB Pos, Enhanced NB Neu, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu. The main opposing signal was Enhanced NB Neg."
156,wrong,"Reviewer: Chuck Spicer from Champaign, IL USA Brian distorts the Dune serious making unbelievable leaps and writing things that any Dune fan know just couldn't be or clash with Frank's vision. The characters are one dimensional and the story line is preposterous. It's as badly written as star trek books. This book might be entertaining to those looking for a fun read but anybody who holds Dune true and dear to their hearts will dislike this. This was obviously a tool to fatten his pockets. He should have listened to his father when he wrote ""YOu don't write for success."" Let Brian have his fun with the prequels but let us all hope he doesn't truely desicrate Dune by attempting Dune 7.",neu,neg,0.6416,RoBERTa,"Enhanced RoBERTa Neg = 0.8311 (contribution: 0.8618);
Enhanced RoBERTa Pos = 0.0115 (contribution: 0.4851);
Enhanced NB Neg = 0.6045 (contribution: 0.1134);
Enhanced RoBERTa Neu = 0.1573 (contribution: 0.1014);
Enhanced NB Neu = 0.2351 (contribution: 0.0441)","Enhanced VADER Compound = 0.9403 (contribution: -0.2299);
Enhanced VADER Pos = 0.181 (contribution: -0.0015)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Enhanced RoBERTa Neu, Enhanced NB Neu. The main opposing signal was Enhanced VADER Compound."
157,wrong,"This book was exactly as described by the author, a common sense approach for finding fish in a lake. The methods that are described are good for newcomer to the sport, but are otherwise ""common sense"" for anglers with some experience. The same information could easily be gleaned from a couple of articles on fishing in Outdoor Life, etc. Overall, this was not helpful for me, but could be for a novice.",neu,neg,0.5358,RoBERTa,"Enhanced RoBERTa Pos = 0.0378 (contribution: 0.4466);
Enhanced RoBERTa Neg = 0.5477 (contribution: 0.3537);
Enhanced NB Neu = 0.2371 (contribution: 0.0433);
Enhanced VADER Neu = 0.89 (contribution: 0.02);
Enhanced VADER Pos = 0.069 (contribution: 0.013)","Enhanced RoBERTa Neu = 0.4144 (contribution: -0.0731);
Enhanced NB Pos = 0.5229 (contribution: -0.0459);
Enhanced NB Neg = 0.24 (contribution: -0.0433);
Enhanced SVM Pos = 0.5809 (contribution: -0.0343);
Enhanced SVM Neg = 0.1854 (contribution: -0.0228)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Neu, Enhanced VADER Neu, Enhanced VADER Pos. The main opposing signal was Enhanced RoBERTa Neu."
160,wrong,"Just don't know. ?? It worked at first. I read so many reviews and this appears to be the one I need for my ONE HDMI input Sony 26"" TV (2005) I wanted to run my Sony DVD player and Yamaha receiver to it and out to TV. I haven't tried it with the remote. I had family visiting and needed the set-up in BR. But it only worked initially. I'm going to read more of the reviews, when I have time. Some people are really good with solutions and advice. Thanks! I could give it ONE star....but withholding that for now.",neg,pos,0.5584,RoBERTa,"Enhanced RoBERTa Pos = 0.7555 (contribution: 0.6988);
Enhanced RoBERTa Neg = 0.0194 (contribution: 0.6231);
Enhanced SVM Neu = 0.2775 (contribution: 0.112);
Enhanced VADER Neg = 0.0 (contribution: 0.0703);
Enhanced VADER Compound = 0.905 (contribution: 0.0353)","Enhanced NB Neg = 0.6251 (contribution: -0.2148);
Enhanced NB Pos = 0.1628 (contribution: -0.1224);
Enhanced VADER Pos = 0.109 (contribution: -0.0312);
Enhanced NB Neu = 0.2121 (contribution: -0.0208);
Enhanced RoBERTa Neu = 0.2251 (contribution: -0.0127)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Neu, Enhanced VADER Neg, Enhanced VADER Compound. The main opposing signal was Enhanced NB Neg."
164,wrong,Esy to use very long wire.,pos,neu,0.6083,SVM,"Enhanced SVM Neu = 0.489 (contribution: 0.2091);
Enhanced RoBERTa Neu = 0.699 (contribution: 0.2052);
Enhanced SVM Neg = 0.2028 (contribution: 0.0677);
Enhanced VADER Pos = 0.0 (contribution: 0.0654);
Enhanced RoBERTa Pos = 0.093 (contribution: 0.0572)","Enhanced VADER Compound = 0.0 (contribution: -0.0817);
Enhanced VADER Neg = 0.0 (contribution: -0.0738);
Enhanced VADER Neu = 1.0 (contribution: -0.0233);
Enhanced NB Pos = 0.3412 (contribution: -0.0207);
Enhanced NB Neg = 0.2803 (contribution: -0.0197)","The meta model predicted 'neu' mainly because the strongest supporting signals came from SVM. The top supporting features were Enhanced SVM Neu, Enhanced RoBERTa Neu, Enhanced SVM Neg, Enhanced VADER Pos, Enhanced RoBERTa Pos. The main opposing signal was Enhanced VADER Compound."
165,wrong,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neg,0.5102,RoBERTa,"Enhanced RoBERTa Neg = 0.6616 (contribution: 0.5579);
Enhanced RoBERTa Pos = 0.0284 (contribution: 0.4603);
Enhanced NB Neu = 0.2571 (contribution: 0.0357);
Enhanced VADER Neu = 0.794 (contribution: 0.006);
Enhanced VADER Neg = 0.045 (contribution: 0.0015)","Enhanced VADER Compound = 0.9416 (contribution: -0.2303);
Enhanced NB Pos = 0.4871 (contribution: -0.0382);
Enhanced NB Neg = 0.2558 (contribution: -0.0365);
Enhanced SVM Pos = 0.3733 (contribution: -0.008);
Enhanced SVM Neg = 0.2888 (contribution: -0.0074)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neu, Enhanced VADER Neu, Enhanced VADER Neg. The main opposing signal was Enhanced VADER Compound."
166,wrong,"Seems like the prophet of cybernetics outsourced the writing of this history to a commodore 64. As I read this, I kept wondering if, perhaps, it was intended for youngsters? It's not bad, but quite light, and not up to Asimov's customary standard. I was puzzled that he dismissed Philip's assassination with a couple of sentences, that the internal conspiracies against Alexander aren't analyzed...Description of tactics and battles are simplistic. I suppose that when an author is so prolific and so eclectic, at some point, that limitations are unavoidable.",neg,neu,0.5213,RoBERTa,"Enhanced SVM Neu = 0.4625 (contribution: 0.1687);
Enhanced RoBERTa Neu = 0.6151 (contribution: 0.1613);
Enhanced NB Pos = 0.1759 (contribution: 0.0831);
Enhanced NB Neu = 0.6261 (contribution: 0.0633);
Enhanced RoBERTa Pos = 0.0797 (contribution: 0.0602)","Enhanced VADER Compound = -0.8442 (contribution: -0.3279);
Enhanced NB Neg = 0.198 (contribution: -0.0465);
Enhanced SVM Neg = 0.3771 (contribution: -0.0195);
Enhanced VADER Neu = 0.831 (contribution: -0.0074);
Enhanced RoBERTa Neg = 0.3053 (contribution: -0.004)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced SVM Neu, Enhanced RoBERTa Neu, Enhanced NB Pos, Enhanced NB Neu, Enhanced RoBERTa Pos. The main opposing signal was Enhanced VADER Compound."
167,wrong,This shirt is a nice color and the material is OK. But I bought as a set to go with the big/lil sis shirt/onesie from this company and this shirt is cut totally differently. It is not fitted like the other 2 girl cut shirts I received. It's boxy and boyish and runs wide and short. I'm disappointed my middle daughter won't look coordinated with the other shirts advertised as the same from this company,neu,neg,0.7839,RoBERTa,"Enhanced RoBERTa Neg = 0.8262 (contribution: 0.8529);
Enhanced RoBERTa Pos = 0.0104 (contribution: 0.4868);
Enhanced VADER Compound = -0.8634 (contribution: 0.3981);
Enhanced RoBERTa Neu = 0.1634 (contribution: 0.0973);
Enhanced NB Pos = 0.1698 (contribution: 0.0296)","Enhanced NB Neu = 0.4416 (contribution: -0.0344);
Enhanced VADER Neg = 0.178 (contribution: -0.0046);
Enhanced VADER Neu = 0.736 (contribution: -0.0024);
Enhanced SVM Neu = 0.4379 (contribution: -0.001)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neu, Enhanced NB Pos. The main opposing signal was Enhanced NB Neu."
174,wrong,"These books are just plain BAD. Sterling LOVED dressage in #26, hated it in #27, Now she loves it again . In this book, Sterling was eager to jump. I thought she couldn't get over a 2 foot vertical??! I LOVE TO JUMP, but Christina is obsessed. It's all she thinks about. She doesn't remember how to have fun on a horse. She also thinks everybody else has to be as serious about riding as she is. What if Dylan was as serious about soccar as she is about riding?? Would she even care????? My advice to the authers: Bring Sammy back and drop Christina and only do books about Melanie and racing!!!!!!!!",neg,neu,0.5425,SVM,"Enhanced SVM Neu = 0.453 (contribution: 0.1543);
Enhanced VADER Compound = 0.768 (contribution: 0.1423);
Enhanced NB Pos = 0.1976 (contribution: 0.0695);
Enhanced RoBERTa Pos = 0.0694 (contribution: 0.0626);
Enhanced NB Neg = 0.5172 (contribution: 0.0575)","Enhanced NB Neu = 0.2852 (contribution: -0.0151);
Enhanced VADER Neu = 0.766 (contribution: -0.0013)","The meta model predicted 'neu' mainly because the strongest supporting signals came from SVM. The top supporting features were Enhanced SVM Neu, Enhanced VADER Compound, Enhanced NB Pos, Enhanced RoBERTa Pos, Enhanced NB Neg. The main opposing signal was Enhanced NB Neu."
176,wrong,Backing not on properly,neu,neg,0.7214,RoBERTa,"Enhanced RoBERTa Neg = 0.6674 (contribution: 0.5682);
Enhanced RoBERTa Pos = 0.0424 (contribution: 0.4399);
Enhanced VADER Compound = 0.0258 (contribution: 0.0885);
Enhanced SVM Neg = 0.7478 (contribution: 0.0611);
Enhanced SVM Pos = 0.0891 (contribution: 0.028)","Enhanced VADER Pos = 0.268 (contribution: -0.0127);
Enhanced VADER Neu = 0.732 (contribution: -0.003)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced SVM Neg, Enhanced SVM Pos. The main opposing signal was Enhanced VADER Pos."
179,wrong,"As the straight as-yet-not-ex-wife of a transvestite man, I am trying to find readings to help me explain my situation to myself, as well as to friends or relatives. _Read My Lips_ is a serious book not written with the affectation that seems to afflict many male-to-female writers. While I still don't share the author's belief that all gender classification is oppressive, Riki does a good job explaining why some people do. I was particularly taken with her understanding that being female in this society is not all sweetness and makeup, and her willingness to point out the ways all the different kinds of gender outlaws she has encountered oppress one another. Not recommended as the first book to give your elderly mother or father; some familiarity with the rhetoric of feminism and liberation is helpful.",pos,neu,0.659,RoBERTa,"Enhanced RoBERTa Neu = 0.6896 (contribution: 0.2003);
Enhanced VADER Compound = 0.8172 (contribution: 0.1566);
Enhanced NB Pos = 0.2199 (contribution: 0.0555);
Enhanced SVM Neu = 0.3812 (contribution: 0.0449);
Enhanced RoBERTa Pos = 0.1809 (contribution: 0.037)","Enhanced SVM Neg = 0.4183 (contribution: -0.04);
Enhanced RoBERTa Neg = 0.1295 (contribution: -0.0198);
Enhanced VADER Neg = 0.069 (contribution: -0.0083);
Enhanced VADER Neu = 0.81 (contribution: -0.0054)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced VADER Compound, Enhanced NB Pos, Enhanced SVM Neu, Enhanced RoBERTa Pos. The main opposing signal was Enhanced SVM Neg."
180,wrong,Does not work with CFLs,neu,neg,0.7639,RoBERTa,"Enhanced RoBERTa Neg = 0.8684 (contribution: 0.9287);
Enhanced RoBERTa Pos = 0.0112 (contribution: 0.4856);
Enhanced VADER Compound = -0.6369 (contribution: 0.3193);
Enhanced NB Neg = 0.642 (contribution: 0.1295);
Enhanced RoBERTa Neu = 0.1204 (contribution: 0.1265)","Enhanced VADER Neu = 0.323 (contribution: -0.0625);
Enhanced VADER Neg = 0.677 (contribution: -0.0273)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Neu."
182,wrong,"Sure the technical merits of good graphics, etc are a plus but do not garner the poorly thought out product 5 stars. After using KVM's for years I have never had the problems like I have had with this. Other manufacturers manage to use Ctrl keys for their hotkey functions without the problems that this box plagues you with. While this box may have garnered rave reviews from the folks who want to play Linux, etc., I have to say to use this on a primary production machine will eventually drive you nuts. If you are always using constant Ctrl or Shift operations to mass select items you will constantly find that your key press was not registered. In addition, sometimes your mouse will just freeze until you click a button again. Oh well, the same goes for all Linksys products... they are a bit cheaper than what you would normally pay *but* you get what you pay for. Suitable for home or dorm but not for an all day production machine.",neg,neu,0.6042,SVM,"Enhanced VADER Compound = 0.9303 (contribution: 0.1896);
Enhanced SVM Neu = 0.4455 (contribution: 0.1428);
Enhanced NB Neg = 0.5744 (contribution: 0.0761);
Enhanced NB Pos = 0.1914 (contribution: 0.0734);
Enhanced RoBERTa Neu = 0.4429 (contribution: 0.0712)","Enhanced VADER Neg = 0.034 (contribution: -0.0416);
Enhanced NB Neu = 0.2342 (contribution: -0.0269);
Enhanced VADER Neu = 0.838 (contribution: -0.0081)","The meta model predicted 'neu' mainly because the strongest supporting signals came from SVM. The top supporting features were Enhanced VADER Compound, Enhanced SVM Neu, Enhanced NB Neg, Enhanced NB Pos, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Neg."
