row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
149,wrong,"In this collection, editors Joseph Corre and Serena Rees attempt to put together a brief history of erotica, particularly subversive erotica. The diversity and quality of the illustrations make this book a nice find. The idea of the text is quite interesting--a historical and social survey of erotica--but still leaves something to be desired. The text is a little too light and doesn't seem particularly well researched.",pos,neu,0.5043,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.2299 (SHAP contribution: 0.0434);
Base RoBERTa Neu = 0.6024 (SHAP contribution: 0.0342);
Base RoBERTa Pos = 0.1677 (SHAP contribution: 0.033);
Base SVM Neu = 0.3942 (SHAP contribution: 0.0279);
Base VADER Neg = 0.061 (SHAP contribution: 0.0188)","Base NB Pos = 0.4613 (SHAP contribution: -0.0373);
Base NB Neg = 0.2004 (SHAP contribution: -0.0132);
Base VADER Compound = 0.172 (SHAP contribution: -0.001)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Neu, Base RoBERTa Pos, Base SVM Neu, Base VADER Neg. The main opposing signal was Base NB Pos."
150,wrong,This was a gift. Quality seems ok. Not great but ok. The stencil seems faded.,pos,neu,0.618,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.1175 (SHAP contribution: 0.0446);
Base RoBERTa Neg = 0.3369 (SHAP contribution: 0.0429);
Base NB Neg = 0.3971 (SHAP contribution: 0.0388);
Base SVM Neu = 0.4187 (SHAP contribution: 0.0348);
Base RoBERTa Neu = 0.5457 (SHAP contribution: 0.0262)",Base VADER Neu = 0.541 (SHAP contribution: -0.0086),"The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base NB Neg, Base SVM Neu, Base RoBERTa Neu. The main opposing signal was Base VADER Neu."
152,wrong,Nice unit for the price. Tripod adapter was NOT included in the package.,neu,neg,0.4528,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.409 (SHAP contribution: 0.0542);
Base RoBERTa Pos = 0.109 (SHAP contribution: 0.0342);
Base NB Neu = 0.2277 (SHAP contribution: 0.0319);
Base SVM Neu = 0.271 (SHAP contribution: 0.0175);
Base SVM Neg = 0.4137 (SHAP contribution: 0.0168)","Base VADER Pos = 0.189 (SHAP contribution: -0.0205);
Base RoBERTa Neu = 0.4819 (SHAP contribution: -0.0183);
Base VADER Compound = 0.4215 (SHAP contribution: -0.0174);
Base VADER Neu = 0.811 (SHAP contribution: -0.0031);
Base NB Neg = 0.182 (SHAP contribution: -0.0026)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Neu, Base SVM Neu, Base SVM Neg. The main opposing signal was Base VADER Pos."
153,wrong,"I've known about this book for a while now, but I've never bothered paying attention to it given it's somewhat ridiculous price tag. Necessity forced me to forgo my earlier conclusions however, and I'm now angry at myself for not picking it up sooner. However much you think you know about Quartz, there's always more to learn, and this book is a whole lot easier to pick new tricks up from than Apple's scant free documentation. It's a bit dated when it comes to the XCode specific info, but unless you're a total newcomer you should be able to fill in the proverbial gaps there without much trouble.This is the second book on OS X programming that I have felt is truly worth owning; the first being Amit Singh's ""Mac OS X Internals."" This one's not as thick, nor is it hardbound, but there are lots of color plates. Good stuff.",pos,neu,0.54,Base VADER Compound,RoBERTa,"Base VADER Compound = 0.824 (SHAP contribution: 0.0411);
Base RoBERTa Neu = 0.4046 (SHAP contribution: 0.0399);
Base RoBERTa Neg = 0.5268 (SHAP contribution: 0.0379);
Base RoBERTa Pos = 0.0686 (SHAP contribution: 0.0246);
Base VADER Pos = 0.123 (SHAP contribution: 0.0218)","Base NB Neg = 0.2194 (SHAP contribution: -0.0128);
Base SVM Neu = 0.3319 (SHAP contribution: -0.0122);
Base SVM Neg = 0.3878 (SHAP contribution: -0.0059)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was RoBERTa. The top supporting features were Base VADER Compound, Base RoBERTa Neu, Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Pos. The main opposing signal was Base NB Neg."
156,wrong,"Reviewer: Chuck Spicer from Champaign, IL USA Brian distorts the Dune serious making unbelievable leaps and writing things that any Dune fan know just couldn't be or clash with Frank's vision. The characters are one dimensional and the story line is preposterous. It's as badly written as star trek books. This book might be entertaining to those looking for a fun read but anybody who holds Dune true and dear to their hearts will dislike this. This was obviously a tool to fatten his pockets. He should have listened to his father when he wrote ""YOu don't write for success."" Let Brian have his fun with the prequels but let us all hope he doesn't truely desicrate Dune by attempting Dune 7.",neu,neg,0.7101,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0182 (SHAP contribution: 0.1841);
Base RoBERTa Neg = 0.7409 (SHAP contribution: 0.1676);
Base RoBERTa Neu = 0.2409 (SHAP contribution: 0.0322);
Base NB Pos = 0.1699 (SHAP contribution: 0.0281);
Base NB Neg = 0.5453 (SHAP contribution: 0.0165)","Base VADER Compound = 0.9418 (SHAP contribution: -0.0498);
Base VADER Pos = 0.18 (SHAP contribution: -0.0171);
Base VADER Neu = 0.76 (SHAP contribution: -0.0043);
Base SVM Neg = 0.3316 (SHAP contribution: -0.0033);
Base SVM Neu = 0.3916 (SHAP contribution: -0.0024)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos, Base NB Neg. The main opposing signal was Base VADER Compound."
159,wrong,"Very thin, some raffles",neu,neg,0.4663,Base VADER Compound,VADER,"Base VADER Compound = 0.0 (SHAP contribution: 0.0614);
Base VADER Pos = 0.0 (SHAP contribution: 0.0395);
Base RoBERTa Pos = 0.0767 (SHAP contribution: 0.0375);
Base SVM Neu = 0.3271 (SHAP contribution: 0.0177);
Base VADER Neu = 1.0 (SHAP contribution: 0.0121)","Base RoBERTa Neu = 0.7051 (SHAP contribution: -0.0452);
Base NB Neg = 0.3757 (SHAP contribution: -0.0048);
Base NB Neu = 0.3545 (SHAP contribution: -0.0035);
Base RoBERTa Neg = 0.2182 (SHAP contribution: -0.0022)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base VADER Pos, Base RoBERTa Pos, Base SVM Neu, Base VADER Neu. The main opposing signal was Base RoBERTa Neu."
160,wrong,"Just don't know. ?? It worked at first. I read so many reviews and this appears to be the one I need for my ONE HDMI input Sony 26"" TV (2005) I wanted to run my Sony DVD player and Yamaha receiver to it and out to TV. I haven't tried it with the remote. I had family visiting and needed the set-up in BR. But it only worked initially. I'm going to read more of the reviews, when I have time. Some people are really good with solutions and advice. Thanks! I could give it ONE star....but withholding that for now.",neg,pos,0.4417,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0456 (SHAP contribution: 0.0861);
Base RoBERTa Pos = 0.5928 (SHAP contribution: 0.065);
Base SVM Pos = 0.3537 (SHAP contribution: 0.023);
Base NB Neu = 0.2295 (SHAP contribution: 0.0214);
Base VADER Compound = 0.905 (SHAP contribution: 0.0194)","Base RoBERTa Neu = 0.3615 (SHAP contribution: -0.0349);
Base NB Pos = 0.1846 (SHAP contribution: -0.0315);
Base NB Neg = 0.5859 (SHAP contribution: -0.0279);
Base VADER Pos = 0.109 (SHAP contribution: -0.0153);
Base VADER Neu = 0.891 (SHAP contribution: -0.0039)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base NB Neu, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
164,wrong,Esy to use very long wire.,pos,neu,0.4073,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.2174 (SHAP contribution: 0.0374);
Base RoBERTa Neu = 0.6956 (SHAP contribution: 0.0304);
Base RoBERTa Pos = 0.087 (SHAP contribution: 0.0294);
Base NB Neu = 0.3852 (SHAP contribution: 0.0153);
Base SVM Neg = 0.3141 (SHAP contribution: 0.0153)","Base VADER Compound = 0.0 (SHAP contribution: -0.0334);
Base VADER Pos = 0.0 (SHAP contribution: -0.021);
Base VADER Neu = 1.0 (SHAP contribution: -0.0103);
Base VADER Neg = 0.0 (SHAP contribution: -0.0083);
Base SVM Pos = 0.3382 (SHAP contribution: -0.0026)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Neu, Base RoBERTa Pos, Base NB Neu, Base SVM Neg. The main opposing signal was Base VADER Compound."
166,wrong,"Seems like the prophet of cybernetics outsourced the writing of this history to a commodore 64. As I read this, I kept wondering if, perhaps, it was intended for youngsters? It's not bad, but quite light, and not up to Asimov's customary standard. I was puzzled that he dismissed Philip's assassination with a couple of sentences, that the internal conspiracies against Alexander aren't analyzed...Description of tactics and battles are simplistic. I suppose that when an author is so prolific and so eclectic, at some point, that limitations are unavoidable.",neg,neu,0.4264,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.6152 (SHAP contribution: 0.033);
Base SVM Neu = 0.4937 (SHAP contribution: 0.0234);
Base NB Pos = 0.1977 (SHAP contribution: 0.0177);
Base RoBERTa Pos = 0.0649 (SHAP contribution: 0.0129);
Base VADER Neg = 0.116 (SHAP contribution: 0.0121)","Base VADER Compound = -0.8327 (SHAP contribution: -0.0499);
Base VADER Pos = 0.054 (SHAP contribution: -0.0062);
Base NB Neg = 0.2395 (SHAP contribution: -0.0022);
Base SVM Pos = 0.2223 (SHAP contribution: -0.0011)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base SVM Neu, Base NB Pos, Base RoBERTa Pos, Base VADER Neg. The main opposing signal was Base VADER Compound."
167,wrong,This shirt is a nice color and the material is OK. But I bought as a set to go with the big/lil sis shirt/onesie from this company and this shirt is cut totally differently. It is not fitted like the other 2 girl cut shirts I received. It's boxy and boyish and runs wide and short. I'm disappointed my middle daughter won't look coordinated with the other shirts advertised as the same from this company,neu,neg,0.7503,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0113 (SHAP contribution: 0.1581);
Base RoBERTa Neg = 0.8114 (SHAP contribution: 0.149);
Base VADER Compound = -0.85 (SHAP contribution: 0.0538);
Base RoBERTa Neu = 0.1773 (SHAP contribution: 0.0535);
Base VADER Pos = 0.048 (SHAP contribution: 0.0311)","Base NB Neg = 0.2293 (SHAP contribution: -0.0205);
Base NB Neu = 0.5729 (SHAP contribution: -0.0188);
Base VADER Neg = 0.151 (SHAP contribution: -0.0036);
Base VADER Neu = 0.8 (SHAP contribution: -0.0035);
Base SVM Neu = 0.3575 (SHAP contribution: -0.0006)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Neu, Base VADER Pos. The main opposing signal was Base NB Neg."
173,wrong,"If you find this review to be helpful, please click ""helpful"" on the bottom.It's not a bad dress. But for the price, there are better dresses out there.What I didn't like about this dress is that the material is very scratchy. I'm 5'8, 150lbs 38DD and instead of being flattering, this dress will make you look somewhat pregnant.The print from far looks great, but close up, looks cheat and really bad.",neu,neg,0.5705,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6891 (SHAP contribution: 0.1266);
Base RoBERTa Pos = 0.0276 (SHAP contribution: 0.0888);
Base NB Neu = 0.2507 (SHAP contribution: 0.0275);
Base RoBERTa Neu = 0.2833 (SHAP contribution: 0.0202);
Base SVM Pos = 0.2502 (SHAP contribution: 0.0174)","Base VADER Compound = 0.9329 (SHAP contribution: -0.0324);
Base VADER Pos = 0.246 (SHAP contribution: -0.0161);
Base NB Neg = 0.1801 (SHAP contribution: -0.01);
Base NB Pos = 0.5692 (SHAP contribution: -0.004);
Base SVM Neu = 0.3454 (SHAP contribution: -0.0032)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Neu, Base RoBERTa Neu, Base SVM Pos. The main opposing signal was Base VADER Compound."
176,wrong,Backing not on properly,neu,neg,0.6456,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6902 (SHAP contribution: 0.1162);
Base RoBERTa Pos = 0.038 (SHAP contribution: 0.0667);
Base VADER Compound = 0.0258 (SHAP contribution: 0.057);
Base RoBERTa Neu = 0.2718 (SHAP contribution: 0.0265);
Base SVM Neu = 0.323 (SHAP contribution: 0.0211)","Base VADER Pos = 0.268 (SHAP contribution: -0.0221);
Base NB Pos = 0.2528 (SHAP contribution: -0.0036);
Base VADER Neg = 0.0 (SHAP contribution: -0.001)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base SVM Neu. The main opposing signal was Base VADER Pos."
179,wrong,"As the straight as-yet-not-ex-wife of a transvestite man, I am trying to find readings to help me explain my situation to myself, as well as to friends or relatives. _Read My Lips_ is a serious book not written with the affectation that seems to afflict many male-to-female writers. While I still don't share the author's belief that all gender classification is oppressive, Riki does a good job explaining why some people do. I was particularly taken with her understanding that being female in this society is not all sweetness and makeup, and her willingness to point out the ways all the different kinds of gender outlaws she has encountered oppress one another. Not recommended as the first book to give your elderly mother or father; some familiarity with the rhetoric of feminism and liberation is helpful.",pos,neu,0.686,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.2249 (SHAP contribution: 0.0526);
Base RoBERTa Neg = 0.101 (SHAP contribution: 0.0516);
Base VADER Compound = 0.8172 (SHAP contribution: 0.0461);
Base RoBERTa Neu = 0.674 (SHAP contribution: 0.0438);
Base SVM Neu = 0.4148 (SHAP contribution: 0.0425)","Base SVM Pos = 0.2361 (SHAP contribution: -0.0032);
Base SVM Neg = 0.3491 (SHAP contribution: -0.0)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Neu, Base SVM Neu. The main opposing signal was Base SVM Pos."
180,wrong,Does not work with CFLs,neu,neg,0.8561,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0206 (SHAP contribution: 0.1514);
Base RoBERTa Neg = 0.7638 (SHAP contribution: 0.1431);
Base VADER Compound = 0.0 (SHAP contribution: 0.0608);
Base NB Pos = 0.1738 (SHAP contribution: 0.035);
Base VADER Pos = 0.0 (SHAP contribution: 0.0346)",None,"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base NB Pos, Base VADER Pos. The main opposing signal was no strong opposing signal."
182,wrong,"Sure the technical merits of good graphics, etc are a plus but do not garner the poorly thought out product 5 stars. After using KVM's for years I have never had the problems like I have had with this. Other manufacturers manage to use Ctrl keys for their hotkey functions without the problems that this box plagues you with. While this box may have garnered rave reviews from the folks who want to play Linux, etc., I have to say to use this on a primary production machine will eventually drive you nuts. If you are always using constant Ctrl or Shift operations to mass select items you will constantly find that your key press was not registered. In addition, sometimes your mouse will just freeze until you click a button again. Oh well, the same goes for all Linksys products... they are a bit cheaper than what you would normally pay *but* you get what you pay for. Suitable for home or dorm but not for an all day production machine.",neg,neu,0.5115,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4404 (SHAP contribution: 0.0491);
Base VADER Compound = 0.9303 (SHAP contribution: 0.0404);
Base SVM Neu = 0.4327 (SHAP contribution: 0.0398);
Base RoBERTa Neg = 0.4912 (SHAP contribution: 0.0398);
Base RoBERTa Pos = 0.0684 (SHAP contribution: 0.0179)","Base NB Neu = 0.2263 (SHAP contribution: -0.0418);
Base NB Neg = 0.6111 (SHAP contribution: -0.0174);
Base NB Pos = 0.1626 (SHAP contribution: -0.0117)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base SVM Neu, Base RoBERTa Neg, Base RoBERTa Pos. The main opposing signal was Base NB Neu."
184,wrong,GARABAGE - DON'T BUY!,pos,neg,0.6633,Base RoBERTa Neg,VADER,"Base RoBERTa Neg = 0.5726 (SHAP contribution: 0.0784);
Base VADER Compound = 0.0 (SHAP contribution: 0.0693);
Base RoBERTa Pos = 0.0425 (SHAP contribution: 0.0451);
Base VADER Pos = 0.0 (SHAP contribution: 0.0395);
Base SVM Neu = 0.3204 (SHAP contribution: 0.0284)","Base RoBERTa Neu = 0.3849 (SHAP contribution: -0.002);
Base NB Pos = 0.2965 (SHAP contribution: -0.0001)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was VADER. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base VADER Pos, Base SVM Neu. The main opposing signal was Base RoBERTa Neu."
185,wrong,It was a good choice. Yes I would recommend it for those who enjoy the civil war times of history,neu,pos,0.8862,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0078 (SHAP contribution: 0.1904);
Base RoBERTa Pos = 0.8858 (SHAP contribution: 0.1879);
Base RoBERTa Neu = 0.1063 (SHAP contribution: 0.0551);
Base NB Pos = 0.5821 (SHAP contribution: 0.0484);
Base VADER Compound = 0.7506 (SHAP contribution: 0.0313)",Base VADER Neg = 0.138 (SHAP contribution: -0.0341),"The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base VADER Neg."
190,wrong,"This is an OK book for a beginner who knows little or nothing about networking. It does describe the various types of home networking available today, with a lot of information about wireless technologies. It could have been better organized by covering ethernet and wireless in separate sections. It is neither very clear for one getting started in home networking nor very helpful for one with basic knowledge who is looking to establish a more complex home network. It is an easy read and the ""tips"" inserts are helpful--really the best informative parts of the book. However, unless you are brand new to computers and networking, that is about all that is useful. Otherwise, save your money.",neg,neu,0.5645,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.4862 (SHAP contribution: 0.0522);
Base RoBERTa Neu = 0.4471 (SHAP contribution: 0.0508);
Base RoBERTa Neg = 0.0667 (SHAP contribution: 0.0483);
Base VADER Compound = 0.9335 (SHAP contribution: 0.033);
Base NB Pos = 0.18 (SHAP contribution: 0.0309)","Base SVM Neu = 0.3069 (SHAP contribution: -0.0409);
Base SVM Pos = 0.4986 (SHAP contribution: -0.0262)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neu, Base RoBERTa Neg, Base VADER Compound, Base NB Pos. The main opposing signal was Base SVM Neu."
196,wrong,Working out,neu,neg,0.34,Base VADER Compound,VADER,"Base VADER Compound = 0.0 (SHAP contribution: 0.0515);
Base VADER Pos = 0.0 (SHAP contribution: 0.0281);
Base SVM Neg = 0.382 (SHAP contribution: 0.0271);
Base SVM Neu = 0.3235 (SHAP contribution: 0.0207);
Base VADER Neu = 1.0 (SHAP contribution: 0.0151)","Base RoBERTa Neg = 0.0739 (SHAP contribution: -0.1095);
Base RoBERTa Neu = 0.6588 (SHAP contribution: -0.0352);
Base RoBERTa Pos = 0.2672 (SHAP contribution: -0.0328)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base VADER Pos, Base SVM Neg, Base SVM Neu, Base VADER Neu. The main opposing signal was Base RoBERTa Neg."
