row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
74,correct,She really likes it.,pos,pos,0.5581,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0198 (SHAP contribution: 0.1573);
Base RoBERTa Pos = 0.6788 (SHAP contribution: 0.0724);
Base VADER Pos = 0.508 (SHAP contribution: 0.0218);
Base VADER Compound = 0.4754 (SHAP contribution: 0.0207);
Base NB Pos = 0.365 (SHAP contribution: 0.0184)","Base RoBERTa Neu = 0.3014 (SHAP contribution: -0.0528);
Base SVM Pos = 0.3351 (SHAP contribution: -0.0269);
Base NB Neu = 0.3566 (SHAP contribution: -0.0079)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Pos, Base VADER Compound, Base NB Pos. The main opposing signal was Base RoBERTa Neu."
77,correct,If i had known all it was was a patch glued to a crappy wallet id have just bought a patch and done it myself... At least i would have centered it...,neg,neg,0.4595,Base VADER Compound,VADER,"Base VADER Compound = -0.5574 (SHAP contribution: 0.075);
Base RoBERTa Pos = 0.0473 (SHAP contribution: 0.043);
Base VADER Pos = 0.0 (SHAP contribution: 0.0339);
Base RoBERTa Neg = 0.4979 (SHAP contribution: 0.0191);
Base NB Neg = 0.4978 (SHAP contribution: 0.0169)","Base RoBERTa Neu = 0.4548 (SHAP contribution: -0.0402);
Base VADER Neu = 0.878 (SHAP contribution: -0.0139);
Base SVM Neu = 0.3528 (SHAP contribution: -0.0088);
Base NB Pos = 0.2044 (SHAP contribution: -0.0054);
Base SVM Neg = 0.3521 (SHAP contribution: -0.0023)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base RoBERTa Pos, Base VADER Pos, Base RoBERTa Neg, Base NB Neg. The main opposing signal was Base RoBERTa Neu."
78,correct,good price quality seems great,pos,pos,0.9143,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0131 (SHAP contribution: 0.19);
Base RoBERTa Pos = 0.8713 (SHAP contribution: 0.1835);
Base RoBERTa Neu = 0.1156 (SHAP contribution: 0.0563);
Base NB Pos = 0.4364 (SHAP contribution: 0.045);
Base VADER Compound = 0.7906 (SHAP contribution: 0.036)","Base SVM Neu = 0.3563 (SHAP contribution: -0.0092);
Base NB Neu = 0.3284 (SHAP contribution: -0.0027)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base SVM Neu."
79,correct,"This is yet another book that was not written for the general public. While it does name various techniques, nowhere in it does it tell you how to do the techniques. In fact, the book says:""If you do not receive instructions from an enlightened teacher, you will not know how to set up the stove and erect the cauldron. You will not know how to build the foundation, how to gather the herbs, how to obtain the cinnibar, or how to pick the herbs at the right moment. You will not know what is the waterwheel, what is the right amount of fire, what is the union of ch'ien and k'un, what is the interaction of k'an and li, and what is the exchange of wood and metal."" [and it goes on like this for another two paragraphs]After you read the entire book, you still will not know any of the answers to these questions. This is not a tutorial or 'how to' book.",neu,neu,0.543,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4456 (SHAP contribution: 0.0446);
Base RoBERTa Neg = 0.5157 (SHAP contribution: 0.0443);
Base RoBERTa Pos = 0.0387 (SHAP contribution: 0.0387);
Base SVM Neu = 0.4729 (SHAP contribution: 0.0334);
Base NB Pos = 0.1962 (SHAP contribution: 0.0202)","Base VADER Pos = 0.034 (SHAP contribution: -0.0139);
Base VADER Neu = 0.952 (SHAP contribution: -0.009);
Base SVM Neg = 0.412 (SHAP contribution: -0.0056);
Base VADER Neg = 0.014 (SHAP contribution: -0.0045)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Neu, Base NB Pos. The main opposing signal was Base VADER Pos."
80,correct,"The story is great, but the condition of the book was less than what I expected. All of the pages are brown and tear easily. The purchase that I selected was classified as ""new"". I was disappointed.",neg,neg,0.7577,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8702 (SHAP contribution: 0.1817);
Base RoBERTa Pos = 0.0088 (SHAP contribution: 0.1776);
Base RoBERTa Neu = 0.121 (SHAP contribution: 0.0695);
Base VADER Compound = 0.128 (SHAP contribution: 0.0175);
Base SVM Pos = 0.2027 (SHAP contribution: 0.0145)","Base NB Neg = 0.223 (SHAP contribution: -0.021);
Base NB Neu = 0.5781 (SHAP contribution: -0.0167);
Base VADER Pos = 0.138 (SHAP contribution: -0.0096);
Base SVM Neu = 0.3713 (SHAP contribution: -0.0048)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base VADER Compound, Base SVM Pos. The main opposing signal was Base NB Neg."
81,correct,Requires assembly. Don't let the picture fool you. It is supposed to come already assembled. Fake product. Don't buy!,neg,neg,0.9194,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8493 (SHAP contribution: 0.1616);
Base RoBERTa Pos = 0.0114 (SHAP contribution: 0.1575);
Base VADER Compound = -0.7424 (SHAP contribution: 0.0597);
Base NB Pos = 0.1684 (SHAP contribution: 0.045);
Base RoBERTa Neu = 0.1393 (SHAP contribution: 0.0437)",None,"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base NB Pos, Base RoBERTa Neu. The main opposing signal was no strong opposing signal."
82,correct,"Not as good as they seem, but acceptable.",neu,neu,0.5321,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.1753 (SHAP contribution: 0.0409);
Base RoBERTa Pos = 0.1698 (SHAP contribution: 0.0377);
Base RoBERTa Neu = 0.6549 (SHAP contribution: 0.0351);
Base SVM Neu = 0.4201 (SHAP contribution: 0.0303);
Base NB Neu = 0.5064 (SHAP contribution: 0.0155)","Base VADER Neu = 0.563 (SHAP contribution: -0.0044);
Base VADER Pos = 0.277 (SHAP contribution: -0.0016);
Base VADER Compound = 0.3065 (SHAP contribution: -0.0008)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Neu, Base NB Neu. The main opposing signal was Base VADER Neu."
83,correct,Bottoms made small,neg,neg,0.4053,Base VADER Compound,VADER,"Base VADER Compound = 0.0 (SHAP contribution: 0.0573);
Base VADER Pos = 0.0 (SHAP contribution: 0.0379);
Base RoBERTa Neg = 0.3063 (SHAP contribution: 0.0174);
Base RoBERTa Pos = 0.0957 (SHAP contribution: 0.013);
Base VADER Neu = 1.0 (SHAP contribution: 0.0108)","Base RoBERTa Neu = 0.5981 (SHAP contribution: -0.0434);
Base NB Pos = 0.3334 (SHAP contribution: -0.0181);
Base NB Neg = 0.3392 (SHAP contribution: -0.0133);
Base NB Neu = 0.3274 (SHAP contribution: -0.0035);
Base VADER Neg = 0.0 (SHAP contribution: -0.0025)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base VADER Pos, Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Neu. The main opposing signal was Base RoBERTa Neu."
84,correct,Very good!!!! very good I love it. it works as good as i expected. impressive. I will come back again,pos,pos,0.8284,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0048 (SHAP contribution: 0.183);
Base RoBERTa Pos = 0.978 (SHAP contribution: 0.1614);
Base NB Pos = 0.5998 (SHAP contribution: 0.0448);
Base RoBERTa Neu = 0.0172 (SHAP contribution: 0.0403);
Base VADER Compound = 0.9506 (SHAP contribution: 0.029)","Base SVM Neu = 0.4018 (SHAP contribution: -0.0387);
Base SVM Neg = 0.1511 (SHAP contribution: -0.0047)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neu, Base VADER Compound. The main opposing signal was Base SVM Neu."
87,correct,"I think I expected too much from this book and was therefore disappointed with it. It was an interesting account of Griffin's follies, but it wasn't as eerie as I had thought it would be. If you're into sci-fi you should read it, otherwise...well, it's up to you.",neu,neu,0.6251,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.3827 (SHAP contribution: 0.0452);
Base RoBERTa Neg = 0.5846 (SHAP contribution: 0.0427);
Base SVM Neu = 0.4289 (SHAP contribution: 0.0336);
Base VADER Compound = 0.3538 (SHAP contribution: 0.0272);
Base NB Neg = 0.3065 (SHAP contribution: 0.0239)",None,"The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Neg, Base SVM Neu, Base VADER Compound, Base NB Neg. The main opposing signal was no strong opposing signal."
88,correct,Work for our PS4 but are fragile.,neg,neg,0.4694,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.3863 (SHAP contribution: 0.0477);
Base RoBERTa Pos = 0.0733 (SHAP contribution: 0.0462);
Base VADER Compound = 0.0 (SHAP contribution: 0.0398);
Base VADER Pos = 0.0 (SHAP contribution: 0.0304);
Base NB Neu = 0.2425 (SHAP contribution: 0.0177)","Base RoBERTa Neu = 0.5404 (SHAP contribution: -0.0204);
Base SVM Neg = 0.3209 (SHAP contribution: -0.0153);
Base NB Pos = 0.5239 (SHAP contribution: -0.0135);
Base NB Neg = 0.2337 (SHAP contribution: -0.0097);
Base SVM Neu = 0.3531 (SHAP contribution: -0.0041)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base VADER Pos, Base NB Neu. The main opposing signal was Base RoBERTa Neu."
89,correct,"Poor quality. Material is cheap, itchy, rough, and has a odor that didn't go away with washing.",neg,neg,0.7883,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0088 (SHAP contribution: 0.1634);
Base RoBERTa Neg = 0.9 (SHAP contribution: 0.1601);
Base VADER Compound = -0.6369 (SHAP contribution: 0.0526);
Base RoBERTa Neu = 0.0912 (SHAP contribution: 0.0452);
Base VADER Pos = 0.0 (SHAP contribution: 0.0263)","Base NB Neu = 0.4712 (SHAP contribution: -0.0224);
Base NB Neg = 0.3223 (SHAP contribution: -0.0161);
Base SVM Neu = 0.3588 (SHAP contribution: -0.001)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Neu, Base VADER Pos. The main opposing signal was Base NB Neu."
90,correct,"I bought this book wanting to learn how to make a journal. This book did not show the basics. It was a waste of money, the author seemed more interested in presenting cute ideas and making pretty pictures than teaching basics.",neg,neg,0.8527,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8304 (SHAP contribution: 0.1908);
Base RoBERTa Pos = 0.0175 (SHAP contribution: 0.1868);
Base RoBERTa Neu = 0.1521 (SHAP contribution: 0.0612);
Base NB Neg = 0.6121 (SHAP contribution: 0.0424);
Base NB Pos = 0.1609 (SHAP contribution: 0.0367)","Base VADER Compound = 0.7501 (SHAP contribution: -0.0364);
Base VADER Pos = 0.2 (SHAP contribution: -0.0179)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neg, Base NB Pos. The main opposing signal was Base VADER Compound."
91,correct,Keyboard won't charge anymore. It lasted maybe three months ...,neg,neg,0.5053,Base VADER Compound,VADER,"Base VADER Compound = 0.0 (SHAP contribution: 0.0682);
Base VADER Pos = 0.0 (SHAP contribution: 0.0459);
Base RoBERTa Neg = 0.4376 (SHAP contribution: 0.0446);
Base RoBERTa Pos = 0.0532 (SHAP contribution: 0.0407);
Base SVM Neg = 0.3667 (SHAP contribution: 0.023)","Base RoBERTa Neu = 0.5092 (SHAP contribution: -0.0269);
Base SVM Neu = 0.3579 (SHAP contribution: -0.019);
Base NB Neg = 0.3177 (SHAP contribution: -0.0134);
Base NB Neu = 0.4836 (SHAP contribution: -0.0131);
Base NB Pos = 0.1987 (SHAP contribution: -0.0022)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base VADER Pos, Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Neg. The main opposing signal was Base RoBERTa Neu."
92,correct,I was loving this bag. It provides a place for everything so you can put everything in its place. it's deceptively roomy as well. The problem is a already have a hole in one of the compartments. bummer. It would be a five star review otherwise.,neu,neu,0.5262,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.2356 (SHAP contribution: 0.0432);
Base RoBERTa Neu = 0.4484 (SHAP contribution: 0.0417);
Base RoBERTa Neg = 0.316 (SHAP contribution: 0.0401);
Base NB Neu = 0.3561 (SHAP contribution: 0.0213);
Base VADER Pos = 0.124 (SHAP contribution: 0.0163)","Base SVM Neu = 0.3179 (SHAP contribution: -0.0394);
Base VADER Compound = 0.1779 (SHAP contribution: -0.001)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neu, Base RoBERTa Neg, Base NB Neu, Base VADER Pos. The main opposing signal was Base SVM Neu."
93,correct,"It isn't chocolate like the one on the pic, i feel misled 👎",neg,neg,0.6649,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0226 (SHAP contribution: 0.1207);
Base RoBERTa Neg = 0.6077 (SHAP contribution: 0.0895);
Base VADER Compound = -0.2755 (SHAP contribution: 0.0593);
Base VADER Pos = 0.0 (SHAP contribution: 0.0411);
Base SVM Neg = 0.3677 (SHAP contribution: 0.0166)","Base NB Neg = 0.3085 (SHAP contribution: -0.021);
Base NB Pos = 0.3558 (SHAP contribution: -0.0108);
Base VADER Neu = 0.826 (SHAP contribution: -0.0078);
Base RoBERTa Neu = 0.3697 (SHAP contribution: -0.003)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base VADER Pos, Base SVM Neg. The main opposing signal was Base NB Neg."
94,correct,"Decent quality for tracking, they work",neu,neu,0.4232,Base NB Pos,Naive Bayes,"Base NB Pos = 0.2912 (SHAP contribution: 0.0253);
Base RoBERTa Pos = 0.7683 (SHAP contribution: 0.0242);
Base NB Neg = 0.3747 (SHAP contribution: 0.0219);
Base SVM Pos = 0.3124 (SHAP contribution: 0.0167);
Base RoBERTa Neu = 0.2185 (SHAP contribution: 0.0133)","Base RoBERTa Neg = 0.0132 (SHAP contribution: -0.0207);
Base VADER Neg = 0.0 (SHAP contribution: -0.0117);
Base VADER Compound = 0.0 (SHAP contribution: -0.0081);
Base VADER Neu = 1.0 (SHAP contribution: -0.0076);
Base VADER Pos = 0.0 (SHAP contribution: -0.0044)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base NB Pos, while the strongest overall feature group was Naive Bayes. The top supporting features were Base NB Pos, Base RoBERTa Pos, Base NB Neg, Base SVM Pos, Base RoBERTa Neu. The main opposing signal was Base RoBERTa Neg."
95,correct,They're ok. They fall out easily even though I ordered my correct size of 00 gauge. And the picture on here looks better then the gems in person just so you know.,neu,neu,0.6127,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.4414 (SHAP contribution: 0.0584);
Base RoBERTa Neg = 0.0801 (SHAP contribution: 0.0557);
Base RoBERTa Neu = 0.4785 (SHAP contribution: 0.0552);
Base VADER Compound = 0.7579 (SHAP contribution: 0.0407);
Base NB Pos = 0.2015 (SHAP contribution: 0.0278)","Base SVM Neu = 0.3295 (SHAP contribution: -0.0194);
Base VADER Neg = 0.0 (SHAP contribution: -0.0105);
Base SVM Neg = 0.3668 (SHAP contribution: -0.0057)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base NB Pos. The main opposing signal was Base SVM Neu."
96,correct,"Easy to use, serves its purpose well",pos,pos,0.9299,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0078 (SHAP contribution: 0.1977);
Base RoBERTa Pos = 0.8981 (SHAP contribution: 0.1928);
Base RoBERTa Neu = 0.0941 (SHAP contribution: 0.062);
Base NB Pos = 0.5609 (SHAP contribution: 0.0471);
Base VADER Compound = 0.6124 (SHAP contribution: 0.035)",Base SVM Pos = 0.3278 (SHAP contribution: -0.0074),"The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base SVM Pos."
97,correct,"chain isn't the best ""fake"" quality but the charm is cute and unique. I just put it on another one of my chains.",pos,pos,0.5106,Base RoBERTa Neg,Naive Bayes,"Base RoBERTa Neg = 0.0407 (SHAP contribution: 0.0934);
Base NB Pos = 0.5477 (SHAP contribution: 0.051);
Base VADER Pos = 0.263 (SHAP contribution: 0.0255);
Base RoBERTa Pos = 0.5157 (SHAP contribution: 0.0199);
Base VADER Compound = 0.7481 (SHAP contribution: 0.019)","Base RoBERTa Neu = 0.4436 (SHAP contribution: -0.0358);
Base VADER Neg = 0.076 (SHAP contribution: -0.0258);
Base SVM Pos = 0.3256 (SHAP contribution: -0.0117)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was Naive Bayes. The top supporting features were Base RoBERTa Neg, Base NB Pos, Base VADER Pos, Base RoBERTa Pos, Base VADER Compound. The main opposing signal was Base RoBERTa Neu."
98,correct,"Jean Jules Jusserand (1855 - 1932) was a diplomat, and an author. He was the French ambassador to the United States from 1902 to 1925, and during that time he wrote and published ""With Americans of Past and Present Days"" (1916) which was the winner of the first Pulitzer Prize in History in 1917. The work was a look at the relations between the United States and France up to that point in time. Just a couple years later, in the midst of World War I, Jusserand published a new edition of his work re-titled ""Brothers In Arms"", with a new preface, and he replaced his address about Horace Howard Furness with a piece entitled ""On Lafayette's Birthday and the Anniversary of the Marne"".""With Americans of Past and Present Days"" was an unusual work in several ways. Instead of providing a standard complete history of the relationship between the two countries, it is a collection of four essays followed by a piece about speeches given when commemorating the two hundredth anniversary of the Birth of Franklin, and then two addresses, and ""Brothers In Arms"" replaces one speech with another, and in both cases the majority of the text deals with the period around the birth of the United States.The first, and longest, essay is titled ""Rochambeau and the French in America"", and covers the relationship between Rochambeau and Washington, as well as the attitudes of the French towards the Americans, and the English, and their motives for helping the United States achieve its independence. It also covers to some extent the biography of Rochambeau after the revolution was over.The second essay is titled ""Major L'Enfant and the Federal City"" and it covers the creation of Washington D.C. and the significant contribution of Major Pierre Charles L'Enfant. Interestingly enough, though not all of the Major's ideas were implemented initially and the Major was dismissed before the work was completed, he was vindicated when the Park Commission and the Senate committee issued reports on the city in 1902, they wrote ""The original plan of the city of Washington having stood the test of a century, has met universal approval. The departures from that plan are to be regretted, and wherever possible, remedied.""The third essay is titled ""Washington and the French"", and covers how Washington's perception of our French allies changed from some initial suspicion, to one of respect, and lasting friendships with the French officers who served under him. Washington never had a chance to visit France, but his record of correspondence is quite clear. One of the most interesting areas was where Washington wrote about the revolution in France:""The Revolution which has been effected in France is of so wonderful a nature that the mind can hardly realize the fact...but I fear, though it has gone triumphantly through the first paroxysm, it is not the last it has to encounter before matters are finally settled. In a word, the revolution is of too great a magnitude to be effected in so short a space, and with the loss of so little blood.""Washington was amazingly prescient in his statement, as indeed the initial relatively peaceful revolution would soon turn to a period of terror.The next essay is simply titled ""Abraham Lincoln"", and it covers the attitudes of the French towards the great man. Just as the French took the cause of liberty to heart during our revolution, they greatly admired Lincoln for his stance against slavery. Jusserand's discussion of the reaction of the French to Lincoln's death really puts into perspective how much they thought of him.Next is a short piece titled ""The Franklin Medal"" and it discusses the minting of a special commemorative medal on the second centennial of the birth of Benjamin Franklin as a gift to be given to France. The French, of course, were enamored with Franklin and Franklin likewise was a strong supporter of the French. With the earthquake destroying San Francisco at around the same time, the French in return minted a special medal depicting a city rising from the ruins which was given to the mayor in 1909.The first of the two addresses in the revised edition is about Lafayette's Birthday and the Anniversary of the Marne. This is my least favorite section of either the original or the updated edition of the book. Unlike the other sections of the book, this one is more negative, and is really more an attack on Germany than anything else. There is a great deal of talk about France's position as well, but the thoughts about the United States are few and far between. It is understandable that a speech given near the end of a long and bloody conflict could be full of bitterness and hatred of the enemy, but that is all the more reason to not include it here. The new edition was published after the war, but clearly Jusserand had not forgiven the Germans or he would not have included it here. Ultimately it doesn't really fit, though the speech it replaces was also the weakest section of the original edition.Given the period in which this book was written, it should come as no surprise that the final address is about war, or perhaps it would be more accurate to say that it is about peace. Though Jusserand touches on the great conflict of the day, the address is much more about what he sees as the world moving away from wars and towards peace. Obviously, one could point out many ways in which his perception was way off, but in fact the nature of war has indeed changed quite a bit.In the first essay in this book, Jusserand describes how the French forbid their navy to interfere with Captain Cook's exploration in the time of the Revolutionary War. Can one ever imagine an enemy in this day and age doing such a thing? Another point which is driven home in the essay on Rochambeau is how important it was to be perceived as treating one's prisoners well, and once again that no longer appears to be of primary importance. So while Jusserand may not have been correct in seeing war becoming less significant, his perception that its nature had changed would seem to have been proved out by the two World Wars, as well as the conflicts during the Cold War.Overall this is an interesting work of history. It lacks the objectivity that so many look for in a historical text, as Jusserand is very much promoting the strength of the relationship between the two countries. Significant events, such as the Louisiana Purchase are barely mentioned at all, and large gaps exist between what he covers. His choice of subjects for his essays and addresses vary quite a bit as well. The first three essays are very strong pieces, followed by the weaker essay on Lincoln and then the two weakest pieces of the book. I gave the original edition four stars, rounding up, but in this case I am going with three stars because I feel it was weakened by the decision to include the piece on Lafayette and the anniversary of the Marne.",neu,neu,0.5637,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.748 (SHAP contribution: 0.0442);
Base RoBERTa Pos = 0.2336 (SHAP contribution: 0.0428);
Base SVM Neu = 0.5228 (SHAP contribution: 0.0365);
Base NB Pos = 0.1981 (SHAP contribution: 0.0274);
Base VADER Compound = 0.9603 (SHAP contribution: 0.0247)","Base RoBERTa Neg = 0.0184 (SHAP contribution: -0.015);
Base NB Neg = 0.2172 (SHAP contribution: -0.0068)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Pos, Base SVM Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base RoBERTa Neg."
99,correct,"These sit on your ears (they do not ""cup"" the ears) but are very comfortable. They are not very loud which concerns me.",neu,neu,0.4942,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.2508 (SHAP contribution: 0.058);
Base RoBERTa Pos = 0.1323 (SHAP contribution: 0.0468);
Base VADER Compound = 0.7086 (SHAP contribution: 0.0452);
Base RoBERTa Neu = 0.617 (SHAP contribution: 0.0368);
Base VADER Pos = 0.182 (SHAP contribution: 0.0197)","Base NB Neu = 0.2481 (SHAP contribution: -0.0498);
Base SVM Neu = 0.2951 (SHAP contribution: -0.0348);
Base VADER Neg = 0.0 (SHAP contribution: -0.0067);
Base SVM Neg = 0.4225 (SHAP contribution: -0.0041)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base VADER Pos. The main opposing signal was Base NB Neu."
102,correct,"This book is one of the worst I have ever started to read (""started"" because I couldn't finish it). At first glance, the plot sounds interesting; but upon actually reading the text, it is lost in a miasma of cardboard characters and uninteresting subplots. The author goes on at great length about a wholly unbelievable technology (which allows one person to experience another's experiences), much to the detriment of the story. On top of this poor organization, the writing itself is amateurish -- not at all helped by being entirely in present tense, as if the author is hoping to distract the reader from the weak plot and characters. There have been very few books which I've started and been unwilling to finish, but this is one of them.",neg,neg,0.9201,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.894 (SHAP contribution: 0.1669);
Base RoBERTa Pos = 0.0077 (SHAP contribution: 0.1575);
Base NB Pos = 0.164 (SHAP contribution: 0.0511);
Base RoBERTa Neu = 0.0982 (SHAP contribution: 0.051);
Base VADER Compound = -0.6364 (SHAP contribution: 0.0503)",None,"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neu, Base VADER Compound. The main opposing signal was no strong opposing signal."
103,correct,I read this book years ago. It had a great plot but it got a bit silly in parts. Read it if you don't have anything better on hand. It was okay.,neu,neu,0.4853,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.2438 (SHAP contribution: 0.05);
Base RoBERTa Pos = 0.2262 (SHAP contribution: 0.049);
Base VADER Compound = 0.7384 (SHAP contribution: 0.0443);
Base RoBERTa Neu = 0.5301 (SHAP contribution: 0.0316);
Base NB Pos = 0.2259 (SHAP contribution: 0.0157)","Base NB Neu = 0.2452 (SHAP contribution: -0.0456);
Base SVM Neu = 0.3264 (SHAP contribution: -0.0291);
Base SVM Pos = 0.3253 (SHAP contribution: -0.0058);
Base VADER Neu = 0.641 (SHAP contribution: -0.0005)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base NB Neu."
